bot,turn,action_index,response_time_ms,request_size_bytes,command,balance,debt,net_worth,factory_count
Бот 1,56,1,18429,23178,"(skipped: fulfillTradeOffer(01M0FDRMYCCP63N07Y0A2SMM5B,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2007648.69,0.00,2007648.69,4
Бот 1,56,2,18429,23178,"sellToSystem(coal-tar, 2149.2)",2007648.69,0.00,2007648.69,4
Бот 1,56,3,18429,23178,"sellToSystem(coke, 4389.06)",2007648.69,0.00,2007648.69,4
Бот 1,56,4,18429,23178,"sellToSystem(iron-ore, 2966.41)",2007648.69,0.00,2007648.69,4
Бот 1,56,5,18429,23178,"sellToSystem(iron-powder, 4000)",2007648.69,0.00,2007648.69,4
Бот 2,56,1,10897,23047,"sellToSystem(gasoline, 1969)",35480887.07,11074.31,35469812.75,4
Бот 2,56,2,10897,23047,"sellToSystem(methanol, 5220)",35480887.07,11074.31,35469812.75,4
Бот 2,56,3,10897,23047,"sellToSystem(oil, 746186.5)",35480887.07,11074.31,35469812.75,4
Бот 1,57,1,13560,23051,"sellToSystem(iron-ore, 1729.88)",2059659.22,0.00,2059659.22,4
Бот 1,57,2,13560,23051,"sellToSystem(coal-tar, 910.8)",2059659.22,0.00,2059659.22,4
Бот 1,57,3,13560,23051,"sellToSystem(coke, 2139.28)",2059659.22,0.00,2059659.22,4
Бот 1,57,4,13560,23051,"sellToSystem(iron-powder, 2000.0)",2059659.22,0.00,2059659.22,4
Бот 2,57,1,8896,23116,"postSellOffer(gasoline, 1000, 5.5-6.0)",36721384.51,11018.94,36710365.57,4
Бот 1,58,1,20438,23170,"(skipped: fulfillTradeOffer(, 1000 @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2090158.96,0.00,2090158.96,4
Бот 1,58,2,20438,23170,"sellToSystem(coal-tar, 792)",2090158.96,0.00,2090158.96,4
Бот 1,58,3,20438,23170,"sellToSystem(coke, 2090.66)",2090158.96,0.00,2090158.96,4
Бот 1,58,4,20438,23170,"sellToSystem(iron-ore, 13696.01)",2090158.96,0.00,2090158.96,4
Бот 1,58,5,20438,23170,"sellToSystem(iron-powder, 2000)",2090158.96,0.00,2090158.96,4
Бот 2,58,1,15251,23074,"sellToSystem(oil, 1044511.82)",36643981.57,10963.85,36633017.73,4
Бот 2,58,2,15251,23074,"sellToSystem(methanol, 5353.96)",36643981.57,10963.85,36633017.73,4
Бот 2,58,3,15251,23074,"sellToSystem(gasoline, 2284.2)",36643981.57,10963.85,36633017.73,4
Бот 2,58,4,15251,23074,"postSellOffer(gasoline, 1000, 5.5-6.0)",36643981.57,10963.85,36633017.73,4
Бот 1,59,1,17335,23867,"setOverhaulRequested(01M0FCKEMVVE1PSZ7A8G899NZ1, True)",2143378.50,0.00,2143378.50,4
Бот 1,59,2,17335,23867,"(skipped: fulfillTradeOffer(01M0FDV22BPNC38AZM9SHWMCVY,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2143378.50,0.00,2143378.50,4
Бот 1,59,3,17335,23867,"(skipped: fulfillTradeOffer(01M0FDW4Z3TPS3JQPBJ2JKY01E,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2143378.50,0.00,2143378.50,4
Бот 1,59,4,17335,23867,"sellToSystem(iron-ore, 5000)",2143378.50,0.00,2143378.50,4
Бот 2,59,1,17087,23315,"sellToSystem(oil, 300000)",38377919.11,10909.03,38367010.08,4
Бот 2,59,2,17087,23315,"sellToSystem(gasoline, 2000)",38377919.11,10909.03,38367010.08,4
Бот 2,59,3,17087,23315,"sellToSystem(methanol, 2000)",38377919.11,10909.03,38367010.08,4
Бот 2,59,4,17087,23315,"postSellOffer(gasoline, 1000, 5.5-6.0)",38377919.11,10909.03,38367010.08,4
Бот 1,60,1,18431,24036,"(skipped: fulfillTradeOffer(01M0FDW4Z3TPS3JQPBJ2JKY01E,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2155459.54,0.00,2155459.54,4
Бот 1,60,2,18431,24036,"(skipped: fulfillTradeOffer(01M0FDX6KQ709BYAPXK6DH1XBD,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2155459.54,0.00,2155459.54,4
Бот 1,60,3,18431,24036,"sellToSystem(coal-tar, 1746)",2155459.54,0.00,2155459.54,4
Бот 1,60,4,18431,24036,"sellToSystem(coke, 4000.1)",2155459.54,0.00,2155459.54,4
Бот 1,60,5,18431,24036,"sellToSystem(iron-ore, 22501.85)",2155459.54,0.00,2155459.54,4
Бот 2,60,1,12036,23363,"sellToSystem(gasoline, 920.16)",38847197.65,10854.48,38836343.17,4
Бот 2,60,2,12036,23363,"sellToSystem(methanol, 3112.84)",38847197.65,10854.48,38836343.17,4
Бот 2,60,3,12036,23363,"sellToSystem(oil, 745760.06)",38847197.65,10854.48,38836343.17,4
Бот 1,61,1,11041,24155,"(skipped: fulfillTradeOffer(01M0FDX6KQ709BYAPXK6DH1XBD,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2222239.08,0.00,2222239.08,4
Бот 2,61,1,14695,23379,"sellToSystem(oil, 523454.62)",40076759.34,10800.21,40065959.13,4
Бот 2,61,2,14695,23379,"sellToSystem(methanol, 2438.6)",40076759.34,10800.21,40065959.13,4
Бот 2,61,3,14695,23379,"sellToSystem(gasoline, 819.72)",40076759.34,10800.21,40065959.13,4
Бот 2,61,4,14695,23379,"postSellOffer(methanol, 1000.0, 5.5-6.0)",40076759.34,10800.21,40065959.13,4
Бот 1,62,1,11254,23852,"sellToSystem(coal-tar, 2160)",2218746.17,0.00,2218746.17,4
Бот 1,62,2,11254,23852,"sellToSystem(coke, 3699.54)",2218746.17,0.00,2218746.17,4
Бот 1,62,3,11254,23852,"sellToSystem(iron-ore, 27630.69)",2218746.17,0.00,2218746.17,4
Бот 1,62,4,11254,23852,"sellToSystem(iron-powder, 7908)",2218746.17,0.00,2218746.17,4
Бот 2,62,1,13318,23595,"sellToSystem(oil, 523894.48)",40937196.43,10746.21,40926450.22,4
Бот 2,62,2,13318,23595,"sellToSystem(methanol, 2345.44)",40937196.43,10746.21,40926450.22,4
Бот 2,62,3,13318,23595,"sellToSystem(gasoline, 712.8)",40937196.43,10746.21,40926450.22,4
Бот 2,62,4,13318,23595,"postSellOffer(gasoline, 1000, 5.5-6.0)",40937196.43,10746.21,40926450.22,4
Бот 1,63,1,11063,24043,"(skipped: fulfillTradeOffer(01M0FDZNKFQF07AP08YG33D37F,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2323271.91,0.00,2323271.91,4
Бот 2,63,1,9198,23835,"setOverhaulRequested(01M0FCP8J3J46B7XZNK9X7X1PR, True)",41797544.10,10692.48,41786851.62,4
Бот 1,64,1,15282,23935,"(skipped: fulfillTradeOffer(01M0FDZNKFQF07AP08YG33D37F,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2320122.14,0.00,2320122.14,4
Бот 1,64,2,15282,23935,"sellToSystem(coal-tar, 3600)",2320122.14,0.00,2320122.14,4
Бот 1,64,3,15282,23935,"sellToSystem(coke, 3328.26)",2320122.14,0.00,2320122.14,4
Бот 1,64,4,15282,23935,"sellToSystem(iron-ore, 26923.61)",2320122.14,0.00,2320122.14,4
Бот 1,64,5,15282,23935,"sellToSystem(iron-powder, 3732)",2320122.14,0.00,2320122.14,4
Бот 2,64,1,10127,23530,"sellToSystem(oil, 800000.0)",41719702.11,10639.02,41709063.09,4
Бот 1,65,1,11731,23795,"sellToSystem(coal-tar, 1800)",2414584.35,0.00,2414584.35,4
Бот 1,65,2,11731,23795,"sellToSystem(coke, 1502.8)",2414584.35,0.00,2414584.35,4
Бот 1,65,3,11731,23795,"sellToSystem(iron-ore, 13789.8)",2414584.35,0.00,2414584.35,4
Бот 1,65,4,11731,23795,"sellToSystem(iron-powder, 1780)",2414584.35,0.00,2414584.35,4
Бот 2,65,1,9857,23586,"postSellOffer(gasoline, 1000, 5.5-6.0)",42997500.02,10585.82,42986914.20,4
Бот 1,66,1,14523,24262,"(skipped: fulfillTradeOffer(01M0FE1QCP73KRB9WRNXVD0PC5,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2469825.74,0.00,2469825.74,4
Бот 2,66,1,13214,23602,"sellToSystem(gasoline, 3515.4)",42897237.76,10532.89,42886704.87,4
Бот 2,66,2,13214,23602,"sellToSystem(methanol, 8230.96)",42897237.76,10532.89,42886704.87,4
Бот 2,66,3,13214,23602,"sellToSystem(oil, 1259198.02)",42897237.76,10532.89,42886704.87,4
Бот 2,66,4,13214,23602,"postSellOffer(gasoline, 1000, 5.5-6.0)",42897237.76,10532.89,42886704.87,4
Бот 1,67,1,17041,24443,"sellToSystem(coal-tar, 3600)",2466690.44,0.00,2466690.44,4
Бот 1,67,2,17041,24443,"sellToSystem(coke, 2638.74)",2466690.44,0.00,2466690.44,4
Бот 1,67,3,17041,24443,"sellToSystem(iron-ore, 28067.16)",2466690.44,0.00,2466690.44,4
Бот 1,67,4,17041,24443,"sellToSystem(iron-powder, 3348)",2466690.44,0.00,2466690.44,4
Бот 2,67,1,16652,23740,"sellToSystem(oil, 488780.28)",44997982.80,10480.23,44987502.58,4
Бот 2,67,2,16652,23740,"sellToSystem(gasoline, 1620)",44997982.80,10480.23,44987502.58,4
Бот 2,67,3,16652,23740,"sellToSystem(methanol, 1715.24)",44997982.80,10480.23,44987502.58,4
Бот 1,68,1,16707,24119,"(skipped: fulfillTradeOffer(01M0FE2JGPTTXBXA3XSCMFXT9N,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2560051.03,0.00,2560051.03,4
Бот 1,68,2,16707,24119,"sellToSystem(coal-tar, 1800)",2560051.03,0.00,2560051.03,4
Бот 1,68,3,16707,24119,"sellToSystem(coke, 1118.26)",2560051.03,0.00,2560051.03,4
Бот 2,68,1,15658,23668,"sellToSystem(gasoline, 1620)",45805867.91,10427.83,45795440.09,4
Бот 2,68,2,15658,23668,"sellToSystem(methanol, 1556.32)",45805867.91,10427.83,45795440.09,4
Бот 2,68,3,15658,23668,"sellToSystem(oil, 200000)",45805867.91,10427.83,45795440.09,4
Бот 2,68,4,15658,23668,"postSellOffer(gasoline, 1000, 5.5-6.0)",45805867.91,10427.83,45795440.09,4
Бот 1,69,1,14675,24062,"(skipped: fulfillTradeOffer(01M0FE4K37PVA72R20YHNPC23F,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2573328.20,0.00,2573328.20,4
Бот 1,69,2,14675,24062,"sellToSystem(coal-tar, 1000)",2573328.20,0.00,2573328.20,4
Бот 2,69,1,13259,23666,"sellToSystem(oil, 500000)",46110181.44,10375.69,46099805.76,4
Бот 2,69,2,13259,23666,"sellToSystem(gasoline, 1620)",46110181.44,10375.69,46099805.76,4
Бот 2,69,3,13259,23666,"sellToSystem(methanol, 1386.44)",46110181.44,10375.69,46099805.76,4
Бот 1,70,1,23627,23995,"setOverhaulRequested(01M0FCWY9X2NFBZBXBCFTK6EWQ, True)",2575969.96,0.00,2575969.96,4
Бот 1,70,2,23627,23995,"(skipped: fulfillTradeOffer(01M0FE4K37PVA72R20YHNPC23F,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2575969.96,0.00,2575969.96,4
Бот 1,70,3,23627,23995,"sellToSystem(coal-tar, 2600)",2575969.96,0.00,2575969.96,4
Бот 1,70,4,23627,23995,"sellToSystem(coke, 1790.1)",2575969.96,0.00,2575969.96,4
Бот 1,70,5,23627,23995,"sellToSystem(iron-ore, 41479.88)",2575969.96,0.00,2575969.96,4
Бот 2,70,1,13815,23648,"postSellOffer(gasoline, 1000.0, 5.5-6.0)",46914129.26,10323.81,46903805.45,4
Бот 2,70,2,13815,23648,"postSellOffer(methanol, 1205.6, 5.5-6.0)",46914129.26,10323.81,46903805.45,4
Бот 1,71,1,13283,24047,"(skipped: fulfillTradeOffer(01M0FE6K0HP20SSKZNK813APZB,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2670809.54,0.00,2670809.54,4
Бот 2,71,1,10129,24126,"setOverhaulRequested(01M0FCYA0E9VSY9GJ55TACJ0KM, True)",46826821.39,10272.19,46816549.20,4
Бот 1,72,1,16224,24050,"sellToSystem(coal-tar, 3574.8)",2667613.00,0.00,2667613.00,4
Бот 1,72,2,16224,24050,"sellToSystem(coke, 2652)",2667613.00,0.00,2667613.00,4
Бот 1,72,3,16224,24050,"sellToSystem(iron-ore, 24322.7)",2667613.00,0.00,2667613.00,4
Бот 1,72,4,16224,24050,"sellToSystem(iron-powder, 6760)",2667613.00,0.00,2667613.00,4
Бот 2,72,1,11299,23907,"sellToSystem(gasoline, 4860)",46697870.55,10220.83,46687649.72,4
Бот 2,72,2,11299,23907,"sellToSystem(methanol, 3863.4)",46697870.55,10220.83,46687649.72,4
Бот 2,72,3,11299,23907,"sellToSystem(oil, 1483211.52)",46697870.55,10220.83,46687649.72,4
Бот 1,73,1,12147,23634,"sellToSystem(coal-tar, 1742.4)",2765664.27,0.00,2765664.27,4
Бот 1,73,2,12147,23634,"sellToSystem(coke, 1326)",2765664.27,0.00,2765664.27,4
Бот 1,73,3,12147,23634,"sellToSystem(iron-ore, 11309.04)",2765664.27,0.00,2765664.27,4
Бот 1,73,4,12147,23634,"sellToSystem(iron-powder, 1012)",2765664.27,0.00,2765664.27,4
Бот 2,73,1,15653,23754,"sellToSystem(oil, 200000)",49165705.35,10169.73,49155535.63,4
Бот 2,73,2,15653,23754,"postSellOffer(methanol, 1644, 5.5-6.0)",49165705.35,10169.73,49155535.63,4
Бот 1,74,1,12822,23692,"sellToSystem(coal-tar, 1702.8)",2813705.89,0.00,2813705.89,4
Бот 1,74,2,12822,23692,"sellToSystem(coke, 2210)",2813705.89,0.00,2813705.89,4
Бот 1,74,3,12822,23692,"sellToSystem(iron-ore, 9330.42)",2813705.89,0.00,2813705.89,4
Бот 1,74,4,12822,23692,"sellToSystem(iron-powder, 880)",2813705.89,0.00,2813705.89,4
Бот 2,74,1,12647,23884,"sellToSystem(gasoline, 3240)",49469243.16,10118.88,49459124.28,4
Бот 2,74,2,12647,23884,"sellToSystem(methanol, 3288)",49469243.16,10118.88,49459124.28,4
Бот 1,75,1,13447,23709,"setOverhaulRequested(01M0FD18QD517MAMBPH0HYJ6JV, True)",2860094.14,0.00,2860094.14,4
Бот 2,75,1,11945,23846,"sellToSystem(oil, 814686)",49428707.21,10068.28,49418638.93,4
Бот 2,75,2,11945,23846,"sellToSystem(gasoline, 1620)",49428707.21,10068.28,49418638.93,4
Бот 2,75,3,11945,23846,"sellToSystem(methanol, 2740)",49428707.21,10068.28,49418638.93,4
Бот 1,76,1,14251,23548,"sellToSystem(coal-tar, 3258)",2857226.48,0.00,2857226.48,4
Бот 1,76,2,14251,23548,"sellToSystem(coke, 4420)",2857226.48,0.00,2857226.48,4
Бот 1,76,3,14251,23548,"sellToSystem(iron-ore, 15841.84)",2857226.48,0.00,2857226.48,4
Бот 1,76,4,14251,23548,"sellToSystem(iron-powder, 1940)",2857226.48,0.00,2857226.48,4
Бот 2,76,1,9262,23936,"postSellOffer(gasoline, 1000, 5.5-6.0)",50785824.67,10017.94,50775806.73,4
Бот 1,77,1,22927,23840,"(skipped: fulfillTradeOffer(01M0FEB8S51TZD5W06TJ0NPG8B,  @ 6.00) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2929767.20,0.00,2929767.20,4
Бот 1,77,2,22927,23840,"sellToSystem(coal-tar, 1540.8)",2929767.20,0.00,2929767.20,4
Бот 1,77,3,22927,23840,"sellToSystem(coke, 2210)",2929767.20,0.00,2929767.20,4
Бот 1,77,4,22927,23840,"sellToSystem(iron-ore, 6228.83)",2929767.20,0.00,2929767.20,4
Бот 1,77,5,22927,23840,"sellToSystem(iron-powder, 1200)",2929767.20,0.00,2929767.20,4
Бот 2,77,1,14830,23767,nop,50745701.27,9967.85,50735733.42,4
Бот 1,78,1,16238,23979,"(skipped: fulfillTradeOffer(01M0FEB8S51TZD5W06TJ0NPG8B,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",2972043.71,0.00,2972043.71,4
Бот 1,78,2,16238,23979,"sellToSystem(coal-tar, 1472.4)",2972043.71,0.00,2972043.71,4
Бот 1,78,3,16238,23979,"sellToSystem(coke, 2210)",2972043.71,0.00,2972043.71,4
Бот 1,78,4,16238,23979,"sellToSystem(iron-ore, 5159.03)",2972043.71,0.00,2972043.71,4
Бот 1,78,5,16238,23979,"sellToSystem(iron-powder, 1200)",2972043.71,0.00,2972043.71,4
Бот 2,78,1,10660,23823,"setOverhaulRequested(01M0FCF8Y078QA659AT0Q5BBWT, True)",50682669.58,9918.01,50672751.57,4
Бот 1,79,1,17890,23780,"sellToSystem(coal-tar, 1396.8)",3012325.64,0.00,3012325.64,4
Бот 1,79,2,17890,23780,"sellToSystem(coke, 2210)",3012325.64,0.00,3012325.64,4
Бот 1,79,3,17890,23780,"sellToSystem(iron-ore, 3217.95)",3012325.64,0.00,3012325.64,4
Бот 1,79,4,17890,23780,"sellToSystem(iron-powder, 2000)",3012325.64,0.00,3012325.64,4
Бот 2,79,1,13326,23844,"setOverhaulRequested(01M0FCFVR0FH54DSZ4QWZNN8VZ, True)",50596502.35,9868.42,50586633.93,4
Бот 2,79,2,13326,23844,"sellToSystem(gasoline, 6188.4)",50596502.35,9868.42,50586633.93,4
Бот 1,80,1,14447,23734,"sellToSystem(coal-tar, 1314)",3050297.27,0.00,3050297.27,4
Бот 1,80,2,14447,23734,"sellToSystem(coke, 2210)",3050297.27,0.00,3050297.27,4
Бот 1,80,3,14447,23734,"sellToSystem(iron-ore, 2005.56)",3050297.27,0.00,3050297.27,4
Бот 1,80,4,14447,23734,"sellToSystem(iron-powder, 2000)",3050297.27,0.00,3050297.27,4
Бот 2,80,1,12327,23731,"postSellOffer(gasoline, 1000.0, 5.5-6.0)",50503911.29,9819.08,50494092.21,4
Бот 2,80,2,12327,23731,"sellToSystem(gasoline, 1441.8)",50503911.29,9819.08,50494092.21,4
Бот 1,81,1,15688,24155,"(skipped: fulfillTradeOffer(01M0FEF0RMKQH4P8Q3DHHJG9EF,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",3083908.18,0.00,3083908.18,4
Бот 1,81,2,15688,24155,"setOverhaulRequested(01M0FCF22BGMQB6KT3AXT6HS1V, True)",3083908.18,0.00,3083908.18,4
Бот 2,81,1,15400,23857,"sellToSystem(oil, 1586354.62)",50367465.35,9769.98,50357695.37,4
Бот 2,81,2,15400,23857,"sellToSystem(methanol, 16440.0)",50367465.35,9769.98,50357695.37,4
Бот 2,81,3,15400,23857,"sellToSystem(gasoline, 1386.72)",50367465.35,9769.98,50357695.37,4
Бот 2,81,4,15400,23857,"postSellOffer(methanol, 1000.0, 5.5-6.0)",50367465.35,9769.98,50357695.37,4
Бот 1,82,1,16585,24240,"(skipped: fulfillTradeOffer(01M0FEF0RMKQH4P8Q3DHHJG9EF,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",3082058.34,0.00,3082058.34,4
Бот 1,82,2,16585,24240,"sellToSystem(coal-tar, 2354.8)",3082058.34,0.00,3082058.34,4
Бот 1,82,3,16585,24240,"sellToSystem(coke, 4420)",3082058.34,0.00,3082058.34,4
Бот 1,82,4,16585,24240,"sellToSystem(iron-ore, 6054.48)",3082058.34,0.00,3082058.34,4
Бот 1,82,5,16585,24240,"sellToSystem(iron-powder, 4000)",3082058.34,0.00,3082058.34,4
Бот 2,82,1,10186,23938,"sellToSystem(oil, 415392.26)",53026724.19,9721.13,53017003.06,4
Бот 1,83,1,17875,24075,"sellToSystem(coal-tar, 1022.4)",3141626.85,0.00,3141626.85,4
Бот 1,83,2,17875,24075,"sellToSystem(coke, 2179.06)",3141626.85,0.00,3141626.85,4
Бот 1,83,3,17875,24075,"sellToSystem(iron-ore, 5483.41)",3141626.85,0.00,3141626.85,4
Бот 1,83,4,17875,24075,"sellToSystem(iron-powder, 2000)",3141626.85,0.00,3141626.85,4
Бот 2,83,1,10430,23853,"sellToSystem(gasoline, 2582.28)",53694018.63,9672.53,53684346.10,4
Бот 2,83,2,10430,23853,"postSellOffer(gasoline, 1000, 5.5-6.0)",53694018.63,9672.53,53684346.10,4
Бот 1,84,1,22184,24250,"(skipped: fulfillTradeOffer(01M0FEHN2FCEQYS1ZFHPVWH3QE,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",3183170.78,0.00,3183170.78,4
Бот 1,84,2,22184,24250,"sellToSystem(coal-tar, 910.8)",3183170.78,0.00,3183170.78,4
Бот 1,84,3,22184,24250,"sellToSystem(coke, 2139.28)",3183170.78,0.00,3183170.78,4
Бот 1,84,4,22184,24250,"sellToSystem(iron-ore, 5654.68)",3183170.78,0.00,3183170.78,4
Бот 1,84,5,22184,24250,"sellToSystem(iron-powder, 2000.0)",3183170.78,0.00,3183170.78,4
Бот 2,84,1,11702,23694,"sellToSystem(gasoline, 1182.6)",53627792.17,9624.17,53618168.01,4
Бот 2,84,2,11702,23694,"postSellOffer(methanol, 1000.0, 5.5-6.0)",53627792.17,9624.17,53618168.01,4
Бот 1,85,1,15833,24472,"(skipped: fulfillTradeOffer(, 1000 @ 6.0) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",3224136.65,0.00,3224136.65,4
Бот 2,85,1,11032,23848,"sellToSystem(gasoline, 1101.6)",53504204.92,9576.05,53494628.88,4
Бот 2,85,2,11032,23848,"sellToSystem(methanol, 10833.96)",53504204.92,9576.05,53494628.88,4
Бот 1,86,1,10549,24553,"setOverhaulRequested(01M0FCKEMVVE1PSZ7A8G899NZ1, True)",3221021.35,0.00,3221021.35,4
Бот 2,86,1,14546,24011,"postSellOffer(gasoline, 1000, 5.5-6.0)",53361078.42,9528.17,53351550.26,4
Бот 2,86,2,14546,24011,"sellToSystem(oil, 500000)",53361078.42,9528.17,53351550.26,4
Бот 2,86,3,14546,24011,"sellToSystem(methanol, 2000)",53361078.42,9528.17,53351550.26,4
Бот 1,87,1,15822,24524,"(skipped: fulfillTradeOffer(01M0FEM9164GAAEZYHN1HB9K4Z,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",3215477.03,0.00,3215477.03,4
Бот 1,87,2,15822,24524,"sellToSystem(coal-tar, 2538)",3215477.03,0.00,3215477.03,4
Бот 1,87,3,15822,24524,"sellToSystem(coke, 6090.76)",3215477.03,0.00,3215477.03,4
Бот 1,87,4,15822,24524,"sellToSystem(iron-ore, 41197.86)",3215477.03,0.00,3215477.03,4
Бот 2,87,1,19261,23942,"sellToSystem(gasoline, 1934.28)",54018187.03,9480.52,54008706.50,4
Бот 2,87,2,19261,23942,"sellToSystem(methanol, 3112.84)",54018187.03,9480.52,54008706.50,4
Бот 2,87,3,19261,23942,"sellToSystem(oil, 500000.0)",54018187.03,9480.52,54008706.50,4
Бот 2,87,4,19261,23942,"postSellOffer(gasoline, 1000.0, 5.5-6.0)",54018187.03,9480.52,54008706.50,4
Бот 2,87,5,19261,23942,"postSellOffer(methanol, 1000.0, 5.5-6.0)",54018187.03,9480.52,54008706.50,4
Бот 1,88,1,16722,24957,"(skipped: fulfillTradeOffer(01M0FEM9164GAAEZYHN1HB9K4Z,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",3321336.04,0.00,3321336.04,4
Бот 1,88,2,16722,24957,"(skipped: fulfillTradeOffer(01M0FENBAQB00CXN9DS13JFNJJ,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",3321336.04,0.00,3321336.04,4
Бот 1,88,3,16722,24957,"sellToSystem(coal-tar, 2000.0)",3321336.04,0.00,3321336.04,4
Бот 2,88,1,11854,24411,"sellToSystem(oil, 800000)",54685660.56,9433.12,54676227.44,4
Бот 1,89,1,13502,24623,"sellToSystem(coal-tar, 1080)",3325105.63,0.00,3325105.63,4
Бот 1,89,2,13502,24623,"sellToSystem(coke, 3699.54)",3325105.63,0.00,3325105.63,4
Бот 1,89,3,13502,24623,"sellToSystem(iron-ore, 27630.69)",3325105.63,0.00,3325105.63,4
Бот 1,89,4,13502,24623,"sellToSystem(iron-powder, 9908)",3325105.63,0.00,3325105.63,4
Бот 2,89,1,16695,24250,"sellToSystem(oil, 300000.0)",55854066.18,9385.96,55844680.23,4
Бот 2,89,2,16695,24250,"postSellOffer(gasoline, 2000.0, 5.5-6.0)",55854066.18,9385.96,55844680.23,4
Бот 2,89,3,16695,24250,"postSellOffer(methanol, 2000.0, 5.5-6.0)",55854066.18,9385.96,55844680.23,4
Бот 1,90,1,12162,24573,"(skipped: fulfillTradeOffer(01M0FEQ4T9WZBZA3VNGKJ0H9AF,  @ 5.75) — FulfillTradeOffer requires tradeOfferId, volume, and unitPrice.)",3431989.37,0.00,3431989.37,4
Бот 2,90,1,16478,24505,"setOverhaulRequested(01M0FCP8J3J46B7XZNK9X7X1PR, True)",56174785.35,9339.03,56165446.32,4
