bot,turn,action_index,response_time_ms,request_size_bytes,command,balance,debt,net_worth,factory_count
Бот 1,48,2,16590,21410,buildFactory(blast-furnace),5308749.29,35737.38,5273011.91,7
Бот 2,48,1,25062,24154,buildFactory(polymer-plant),1732475.87,0.00,1732475.87,14
Бот 2,48,2,25062,24154,"sellToSystem(oil, 150000.00)",1732475.87,0.00,1732475.87,14
Бот 2,48,3,25062,24154,"sellToSystem(ethylene, 2000.00)",1732475.87,0.00,1732475.87,14
Бот 2,48,4,25062,24154,"sellToSystem(carbon-black, 8000.00)",1732475.87,0.00,1732475.87,14
Бот 1,49,1,15480,21649,"setWorkerCount(01M0EV8AH4TGJ76FSWPBXCGXPP, 10)",5511053.48,35558.70,5475494.79,7
Бот 2,49,1,13769,24468,"setWorkerCount(01M0EV930WEA8PCR76RNDSR4GX, 1)",1917147.98,0.00,1917147.98,14
Бот 2,49,2,13769,24468,"sellToSystem(oil, 50000.00)",1917147.98,0.00,1917147.98,14
Бот 2,49,3,13769,24468,"sellToSystem(ethylene, 1000.00)",1917147.98,0.00,1917147.98,14
Бот 1,50,1,19506,21674,"sellToSystem(quicklime, 20000.0)",5461448.53,35380.90,5426067.63,7
Бот 1,50,2,19506,21674,"sellToSystem(fasteners, 50000.0)",5461448.53,35380.90,5426067.63,7
Бот 2,50,1,21465,24641,"sellToSystem(oil, 50000)",1971562.15,0.00,1971562.15,14
Бот 2,50,2,21465,24641,"sellToSystem(carbon-black, 2000)",1971562.15,0.00,1971562.15,14
Бот 2,50,3,21465,24641,"sellToSystem(ethylene, 3000)",1971562.15,0.00,1971562.15,14
Бот 2,50,4,21465,24641,"sellToSystem(gasoline, 1000)",1971562.15,0.00,1971562.15,14
Бот 2,50,5,21465,24641,"sellToSystem(paint, 100)",1971562.15,0.00,1971562.15,14
Бот 1,51,1,9235,21933,"(skipped: setOverhaulRequested(01M0ESYZZ6M070YEPPVSKZ2R1V, ) — SetOverhaulRequested requires factoryId and enabled.)",5818726.83,35204.00,5783522.84,7
Бот 2,51,1,15634,25495,"setOverhaulRequested(01M0ESZ5XQY268NED5QWPVXT2Q, True)",2046608.62,0.00,2046608.62,14
Бот 2,51,2,15634,25495,"setOverhaulRequested(01M0ETNFVSEGMKV6TNCEBJR2WB, True)",2046608.62,0.00,2046608.62,14
Бот 1,52,1,9630,22053,"setOverhaulRequested(01M0ESYZZ6M070YEPPVSKZ2R1V, True)",5768402.02,35027.98,5733374.04,7
Бот 2,52,1,31311,25109,"sellToSystem(oil, 50000.0)",2036586.55,0.00,2036586.55,14
Бот 2,52,2,31311,25109,"sellToSystem(carbon-black, 2000.0)",2036586.55,0.00,2036586.55,14
Бот 2,52,3,31311,25109,"sellToSystem(ethylene, 3000.0)",2036586.55,0.00,2036586.55,14
Бот 1,53,1,10414,22257,"setOverhaulRequested(01M0ETPPG8C3PMXJG7EXJ9V9TV, True)",5713875.53,34852.84,5679022.69,7
Бот 1,53,2,10414,22257,"setOverhaulRequested(01M0ETPPG96C1ZWW6Y4TVKP52F, True)",5713875.53,34852.84,5679022.69,7
Бот 2,53,1,17679,25419,"setOverhaulRequested(01M0ET0AMP1VBTCSPGWJ63XVDC, True)",2142010.48,0.00,2142010.48,14
Бот 1,54,1,14677,22080,"setOverhaulRequested(01M0ET0R3Y6JAK76WBY707GT2Y, True)",5653822.14,34678.57,5619143.57,7
Бот 1,54,2,14677,22080,"sellToSystem(iron-ore, 200000.0)",5653822.14,34678.57,5619143.57,7
Бот 2,54,1,12287,25619,"setOverhaulRequested(01M0ET13CP9WC50HJ02HKVRKKZ, True)",2131710.22,0.00,2131710.22,14
Бот 1,55,1,14151,21911,"sellToSystem(iron-ore, 18574.0)",5795472.12,34505.18,5760966.94,7
Бот 2,55,1,24035,25213,"sellToSystem(oil, 50000.0)",2117955.70,0.00,2117955.70,14
Бот 2,55,2,24035,25213,"sellToSystem(pvc-resin, 700.0)",2117955.70,0.00,2117955.70,14
Бот 1,56,1,22661,22144,"sellToSystem(quicklime, 20000)",5779252.84,34332.65,5744920.18,7
Бот 1,56,2,22661,22144,"sellToSystem(coal-tar, 30000)",5779252.84,34332.65,5744920.18,7
Бот 1,56,3,22661,22144,"sellToSystem(fasteners, 40000)",5779252.84,34332.65,5744920.18,7
Бот 1,56,4,22661,22144,"sellToSystem(wire-rod, 1000)",5779252.84,34332.65,5744920.18,7
Бот 2,56,1,24481,25591,"sellToSystem(oil, 50000.0)",2205384.99,0.00,2205384.99,14
Бот 2,56,2,24481,25591,"postSellOffer(pvc-resin, 700.0, 12.0-13.0)",2205384.99,0.00,2205384.99,14
Бот 1,57,1,22837,22126,"sellToSystem(iron-ore, 20000.0)",6186369.52,34160.99,6152208.53,8
Бот 1,57,2,22837,22126,buildFactory(iron-mine),6186369.52,34160.99,6152208.53,8
Бот 2,57,1,22225,25641,buildFactory(pvc-plant),2280582.82,0.00,2280582.82,15
Бот 2,57,2,22225,25641,"sellToSystem(oil, 4000.0)",2280582.82,0.00,2280582.82,15
Бот 2,57,3,22225,25641,"sellToSystem(ethylene, 1000.0)",2280582.82,0.00,2280582.82,15
Бот 2,57,4,22225,25641,"sellToSystem(carbon-black, 1500.0)",2280582.82,0.00,2280582.82,15
Бот 1,58,1,11420,22225,"setWorkerCount(01M0EVJ7PEENZDF8JEQZYQ5DZ0, 10)",6171180.29,33990.19,6137190.11,8
Бот 1,58,2,11420,22225,"sellToSystem(iron-ore, 50000.0)",6171180.29,33990.19,6137190.11,8
Бот 2,58,1,20792,25745,"setWorkerCount(01M0EVJXDKD555DDYAXMEASPR5, 1)",2294224.28,0.00,2294224.28,15
Бот 1,59,1,20359,22126,"sellToSystem(quicklime, 20000.0)",6194655.87,33820.24,6160835.63,8
Бот 1,59,2,20359,22126,"sellToSystem(fasteners, 50000.0)",6194655.87,33820.24,6160835.63,8
Бот 1,59,3,20359,22126,"sellToSystem(iron-ore, 30000.0)",6194655.87,33820.24,6160835.63,8
Бот 2,59,1,13788,25692,"(skipped: setOverhaulRequested(01M0ET4JP0QPJC05DMJPHBB855, ) — SetOverhaulRequested requires factoryId and enabled.)",2276755.32,0.00,2276755.32,15
Бот 1,60,1,25735,22219,(skipped: takeLoan() — TakeLoan requires amount.),6575574.21,33651.13,6541923.07,9
Бот 1,60,2,25735,22219,buildFactory(blast-furnace),6575574.21,33651.13,6541923.07,9
Бот 2,60,1,21490,26692,"setOverhaulRequested(01M0ET3532ER3THVWW1TEGK8G9, True)",2256123.86,0.00,2256123.86,15
Бот 2,60,2,21490,26692,"setOverhaulRequested(01M0ET3533H74GZZ8JAF7FGSHK, True)",2256123.86,0.00,2256123.86,15
Бот 2,60,3,21490,26692,"setOverhaulRequested(01M0ET4JP0QPJC05DMJPHBB855, True)",2256123.86,0.00,2256123.86,15
Бот 2,60,4,21490,26692,"setOverhaulRequested(01M0ETYDW79QCB5JY1EZNZWH1K, True)",2256123.86,0.00,2256123.86,15
Бот 2,60,5,21490,26692,"setOverhaulRequested(01M0ETYDW74QVHEMC95XKWPVHQ, True)",2256123.86,0.00,2256123.86,15
Бот 1,61,1,22520,22733,"setWorkerCount(01M0EVNQFQMRZX19J8DCDXYDFH, 10)",6478900.50,33482.88,6445417.63,9
Бот 1,61,2,22520,22733,"sellToSystem(iron-ore, 200000.0)",6478900.50,33482.88,6445417.63,9
Бот 1,61,3,22520,22733,"sellToSystem(quicklime, 20000.0)",6478900.50,33482.88,6445417.63,9
Бот 1,61,4,22520,22733,"sellToSystem(fasteners, 40000.0)",6478900.50,33482.88,6445417.63,9
Бот 2,61,1,26429,26440,buildFactory(refinery),2226937.87,0.00,2226937.87,16
Бот 2,61,2,26429,26440,"setRndCommitment(01M0EV05NG5VQH469Y9ZFQEJ6A, 200.00)",2226937.87,0.00,2226937.87,16
Бот 2,61,3,26429,26440,"sellToSystem(oil, 50000.0)",2226937.87,0.00,2226937.87,16
Бот 2,61,4,26429,26440,"sellToSystem(ethylene, 8000.0)",2226937.87,0.00,2226937.87,16
Бот 2,61,5,26429,26440,"sellToSystem(gasoline, 2000.0)",2226937.87,0.00,2226937.87,16
Бот 1,62,1,26897,22876,"sellToSystem(iron-ore, 200000.0)",7062892.95,33315.46,7029577.48,9
Бот 1,62,2,26897,22876,"sellToSystem(quicklime, 100000.0)",7062892.95,33315.46,7029577.48,9
Бот 1,62,3,26897,22876,"sellToSystem(fasteners, 40000.0)",7062892.95,33315.46,7029577.48,9
Бот 2,62,1,18186,26982,"setOverhaulRequested(01M0EV05NG5VQH469Y9ZFQEJ6A, True)",2329768.92,0.00,2329768.92,17
Бот 2,62,2,18186,26982,"setWorkerCount(01M0EVQWCWH842RFZSEZ05F155, 1)",2329768.92,0.00,2329768.92,17
Бот 2,62,3,18186,26982,buildFactory(refinery),2329768.92,0.00,2329768.92,17
Бот 1,63,1,17989,22974,(skipped: takeLoan() — TakeLoan requires amount.),7909460.85,33148.89,7876311.97,10
Бот 1,63,2,17989,22974,buildFactory(blast-furnace),7909460.85,33148.89,7876311.97,10
Бот 2,63,1,20913,27077,"setWorkerCount(01M0EVS8FTE11GV3XHP3D10DYX, 1)",2302214.28,0.00,2302214.28,17
Бот 2,63,2,20913,27077,"sellToSystem(oil, 20000.0)",2302214.28,0.00,2302214.28,17
Бот 1,64,1,16078,23288,"sellToSystem(iron-ore, 200000.0)",7811270.54,32983.14,7778287.40,10
Бот 2,64,1,19085,26696,"sellToSystem(oil, 50000.0)",2314576.10,0.00,2314576.10,17
Бот 2,64,2,19085,26696,"sellToSystem(pvc-resin, 700.0)",2314576.10,0.00,2314576.10,17
Бот 1,65,1,17900,23226,"sellToSystem(iron-ore, 300000)",8049579.08,32818.23,8016760.85,10
Бот 1,65,2,17900,23226,"sellToSystem(fasteners, 50000)",8049579.08,32818.23,8016760.85,10
Бот 1,65,3,17900,23226,"sellToSystem(quicklime, 50000)",8049579.08,32818.23,8016760.85,10
Бот 2,65,1,32232,26749,"sellToSystem(oil, 50000.0)",2381504.73,0.00,2381504.73,18
Бот 2,65,2,32232,26749,"sellToSystem(gasoline, 2000.0)",2381504.73,0.00,2381504.73,18
Бот 2,65,3,32232,26749,"sellToSystem(methanol, 3000.0)",2381504.73,0.00,2381504.73,18
Бот 2,65,4,32232,26749,"sellToSystem(carbon-black, 2000.0)",2381504.73,0.00,2381504.73,18
Бот 2,65,5,32232,26749,buildFactory(pvc-profile-plant),2381504.73,0.00,2381504.73,18
Бот 1,66,1,23565,23565,"setWorkerCount(01M0EVST3HZM94QFNZ7KSAHJ8G, 10)",8970817.15,32654.14,8938163.01,10
Бот 1,66,2,23565,23565,"sellToSystem(iron-ore, 3000.0)",8970817.15,32654.14,8938163.01,10
Бот 1,66,3,23565,23565,"sellToSystem(fasteners, 1800.0)",8970817.15,32654.14,8938163.01,10
Бот 1,66,4,23565,23565,"sellToSystem(quicklime, 1000.0)",8970817.15,32654.14,8938163.01,10
Бот 1,66,5,23565,23565,"sellToSystem(coal-tar, 900.0)",8970817.15,32654.14,8938163.01,10
Бот 2,66,1,23019,27434,"setWorkerCount(01M0EV05NG5VQH469Y9ZFQEJ6A, 1)",2475831.46,0.00,2475831.46,18
Бот 2,66,2,23019,27434,"setWorkerCount(01M0EVX1Z15NFMJ34R0A0FZ9F4, 1)",2475831.46,0.00,2475831.46,18
Бот 2,66,3,23019,27434,"sellToSystem(oil, 50000.0)",2475831.46,0.00,2475831.46,18
Бот 1,67,1,23271,23666,nop,8918431.86,32490.86,8885941.00,10
Бот 2,67,1,22934,27775,"setOverhaulRequested(01M0ETD8BRK8FZ7WGBNHVH2AG8, True)",2539489.51,0.00,2539489.51,18
Бот 2,67,2,22934,27775,"sellToSystem(oil, 20000.0)",2539489.51,0.00,2539489.51,18
Бот 2,67,3,22934,27775,"sellToSystem(ethylene, 5000.0)",2539489.51,0.00,2539489.51,18
Бот 2,67,4,22934,27775,"sellToSystem(methanol, 4000.0)",2539489.51,0.00,2539489.51,18
Бот 2,67,5,22934,27775,"sellToSystem(carbon-black, 1500.0)",2539489.51,0.00,2539489.51,18
Бот 1,68,1,17307,23605,"sellToSystem(iron-ore, 300000.0)",8799823.15,32328.41,8767494.74,10
Бот 1,68,2,17307,23605,"sellToSystem(quicklime, 50000.0)",8799823.15,32328.41,8767494.74,10
Бот 1,68,3,17307,23605,"sellToSystem(fasteners, 50000.0)",8799823.15,32328.41,8767494.74,10
Бот 2,68,1,31949,27805,buildFactory(pvc-plant),2587842.88,0.00,2587842.88,19
Бот 1,69,1,18629,23831,"setOverhaulRequested(01M0ET9W3CVSXD8NHDRDV4K9C3, True)",9694098.70,32166.77,9661931.93,10
Бот 1,69,2,18629,23831,"sellToSystem(iron-ore, 4000.00)",9694098.70,32166.77,9661931.93,10
Бот 1,69,3,18629,23831,"sellToSystem(fasteners, 20000.00)",9694098.70,32166.77,9661931.93,10
Бот 2,69,1,28543,28533,"setWorkerCount(01M0EW1CW7BFCA3SCM9M0VCEQW, 1)",2556203.90,0.00,2556203.90,19
Бот 2,69,2,28543,28533,"sellToSystem(oil, 50000.0)",2556203.90,0.00,2556203.90,19
Бот 2,69,3,28543,28533,"sellToSystem(pvc-resin, 700.0)",2556203.90,0.00,2556203.90,19
Бот 1,70,1,12233,23916,"setOverhaulRequested(01M0ETFHQ2ZMZHV3ND8STRDGHN, True)",9734552.54,32005.93,9702546.60,10
Бот 2,70,1,21788,28852,"(skipped: setOverhaulRequested(01M0ETF1XKZ2MN5W3KHVWEXN15, ) — SetOverhaulRequested requires factoryId and enabled.)",2624804.14,0.00,2624804.14,19
Бот 2,70,2,21788,28852,"(skipped: setOverhaulRequested(01M0EV6QACTA8AX10ZKBFAQ7K8, ) — SetOverhaulRequested requires factoryId and enabled.)",2624804.14,0.00,2624804.14,19
Бот 2,70,3,21788,28852,"sellToSystem(oil, 50000.0)",2624804.14,0.00,2624804.14,19
Бот 1,71,1,11760,24228,"setOverhaulRequested(01M0EV8AH4TGJ76FSWPBXCGXPP, True)",9600872.64,31845.90,9569026.74,10
Бот 2,71,1,18574,29059,"setOverhaulRequested(01M0ETF1XKZ2MN5W3KHVWEXN15, True)",2684242.77,0.00,2684242.77,19
Бот 2,71,2,18574,29059,"setOverhaulRequested(01M0EV6QACTA8AX10ZKBFAQ7K8, True)",2684242.77,0.00,2684242.77,19
Бот 2,71,3,18574,29059,"setOverhaulRequested(01M0EV930WEA8PCR76RNDSR4GX, True)",2684242.77,0.00,2684242.77,19
Бот 1,72,1,18761,23958,"sellToSystem(iron-ore, 200000.0)",9449380.68,31686.68,9417694.00,10
Бот 1,72,2,18761,23958,"sellToSystem(quicklime, 50000.0)",9449380.68,31686.68,9417694.00,10
Бот 1,72,3,18761,23958,"sellToSystem(fasteners, 60000.0)",9449380.68,31686.68,9417694.00,10
Бот 1,72,4,18761,23958,"sellToSystem(coal-tar, 50000.0)",9449380.68,31686.68,9417694.00,10
Бот 2,72,1,29395,29039,"sellToSystem(oil, 50000.0)",2646988.63,0.00,2646988.63,19
Бот 2,72,2,29395,29039,"sellToSystem(pvc-resin, 700.0)",2646988.63,0.00,2646988.63,19
Бот 2,72,3,29395,29039,"sellToSystem(gasoline, 2000.0)",2646988.63,0.00,2646988.63,19
Бот 2,72,4,29395,29039,"sellToSystem(paint, 300.0)",2646988.63,0.00,2646988.63,19
Бот 2,72,5,29395,29039,"sellToSystem(ethylene, 1000.0)",2646988.63,0.00,2646988.63,19
Бот 1,73,1,21359,23888,"sellToSystem(iron-ore, 200000.0)",10307124.67,31528.24,10275596.43,10
Бот 1,73,2,21359,23888,"sellToSystem(coal-tar, 50000.0)",10307124.67,31528.24,10275596.43,10
Бот 1,73,3,21359,23888,"sellToSystem(fasteners, 30000.0)",10307124.67,31528.24,10275596.43,10
Бот 2,73,1,26239,29129,"sellToSystem(oil, 50000.0)",2732413.71,0.00,2732413.71,19
Бот 2,73,2,26239,29129,"sellToSystem(pvc-resin, 1000.0)",2732413.71,0.00,2732413.71,19
Бот 2,73,3,26239,29129,"sellToSystem(gasoline, 2000.0)",2732413.71,0.00,2732413.71,19
Бот 1,74,1,23373,23808,"sellToSystem(iron-ore, 200000.0)",10823874.15,31370.60,10792503.55,10
Бот 1,74,2,23373,23808,"sellToSystem(fasteners, 50000.0)",10823874.15,31370.60,10792503.55,10
Бот 1,74,3,23373,23808,"sellToSystem(quicklime, 20000.0)",10823874.15,31370.60,10792503.55,10
Бот 2,74,1,25052,28862,buildFactory(pvc-plant),2809372.97,0.00,2809372.97,20
Бот 2,74,2,25052,28862,"sellToSystem(oil, 40000.0)",2809372.97,0.00,2809372.97,20
Бот 1,75,1,39076,23926,"sellToSystem(iron-ore, 500000)",11165000.79,31213.75,11133787.04,10
Бот 1,75,2,39076,23926,"sellToSystem(fasteners, 7888)",11165000.79,31213.75,11133787.04,10
Бот 1,75,3,39076,23926,"sellToSystem(coal-tar, 100000)",11165000.79,31213.75,11133787.04,10
Бот 2,75,1,22965,29350,"setWorkerCount(01M0EW970JH2DTESA0VR783CKM, 1)",2851712.83,0.00,2851712.83,20
Бот 2,75,2,22965,29350,"sellToSystem(oil, 50000.0)",2851712.83,0.00,2851712.83,20
Бот 2,75,3,22965,29350,"sellToSystem(pvc-resin, 4000.0)",2851712.83,0.00,2851712.83,20
Бот 2,75,4,22965,29350,"sellToSystem(paint, 200.0)",2851712.83,0.00,2851712.83,20
Бот 1,76,1,29139,24170,"sellToSystem(iron-ore, 4000.0)",12358815.61,31057.68,12327757.94,10
Бот 1,76,2,29139,24170,"sellToSystem(fasteners, 1800.0)",12358815.61,31057.68,12327757.94,10
Бот 1,76,3,29139,24170,"sellToSystem(quicklime, 1000.0)",12358815.61,31057.68,12327757.94,10
Бот 1,76,4,29139,24170,"sellToSystem(coal-tar, 900.0)",12358815.61,31057.68,12327757.94,10
Бот 2,76,1,30068,29863,"sellToSystem(pvc-resin, 1000.0)",2947034.45,0.00,2947034.45,21
Бот 2,76,2,30068,29863,"sellToSystem(paint, 200.0)",2947034.45,0.00,2947034.45,21
Бот 2,76,3,30068,29863,"setRndCommitment(01M0ET3532ER3THVWW1TEGK8G9, 200.0)",2947034.45,0.00,2947034.45,21
Бот 2,76,4,30068,29863,buildFactory(petrochemical-plant),2947034.45,0.00,2947034.45,21
Бот 1,77,1,38484,24171,"sellToSystem(iron-ore, 500000)",12327047.98,30902.39,12296145.59,10
Бот 1,77,2,38484,24171,"sellToSystem(quicklime, 20000)",12327047.98,30902.39,12296145.59,10
Бот 1,77,3,38484,24171,"sellToSystem(fasteners, 10000)",12327047.98,30902.39,12296145.59,10
Бот 1,77,4,38484,24171,"sellToSystem(coal-tar, 20000)",12327047.98,30902.39,12296145.59,10
Бот 2,77,1,19027,29473,"setWorkerCount(01M0EV05NG5VQH469Y9ZFQEJ6A, 1)",2930506.57,0.00,2930506.57,21
Бот 2,77,2,19027,29473,"setWorkerCount(01M0EWCXJC9HPTK52440BJ38RM, 1)",2930506.57,0.00,2930506.57,21
Бот 1,78,1,24132,24347,"sellToSystem(iron-ore, 200000.0)",13340124.68,30747.88,13309376.80,10
Бот 1,78,2,24132,24347,"sellToSystem(quicklime, 10000.0)",13340124.68,30747.88,13309376.80,10
Бот 1,78,3,24132,24347,"sellToSystem(wire-rod, 5000.0)",13340124.68,30747.88,13309376.80,10
Бот 1,78,4,24132,24347,"sellToSystem(fasteners, 5000.0)",13340124.68,30747.88,13309376.80,10
Бот 1,78,5,24132,24347,"sellToSystem(coal-tar, 5000.0)",13340124.68,30747.88,13309376.80,10
Бот 2,78,1,25691,29808,"setOverhaulRequested(01M0ESZ5XQY268NED5QWPVXT2Q, True)",2895774.72,0.00,2895774.72,21
Бот 2,78,2,25691,29808,"setOverhaulRequested(01M0ETNFVSEGMKV6TNCEBJR2WB, True)",2895774.72,0.00,2895774.72,21
Бот 2,78,3,25691,29808,"sellToSystem(oil, 50000.0)",2895774.72,0.00,2895774.72,21
Бот 1,79,1,20264,24441,"setOverhaulRequested(01M0ETPPG8C3PMXJG7EXJ9V9TV, True)",13770193.32,30594.14,13739599.18,10
Бот 1,79,2,20264,24441,"sellToSystem(fasteners, 5000.00)",13770193.32,30594.14,13739599.18,10
Бот 1,79,3,20264,24441,"sellToSystem(coal-tar, 10000.00)",13770193.32,30594.14,13739599.18,10
Бот 1,79,4,20264,24441,"sellToSystem(wire-rod, 5000.00)",13770193.32,30594.14,13739599.18,10
Бот 2,79,1,24145,29746,"sellToSystem(oil, 50000.0)",2943951.75,0.00,2943951.75,22
Бот 2,79,2,24145,29746,"sellToSystem(pvc-resin, 1000.0)",2943951.75,0.00,2943951.75,22
Бот 2,79,3,24145,29746,"sellToSystem(paint, 200.0)",2943951.75,0.00,2943951.75,22
Бот 2,79,4,24145,29746,buildFactory(composite-plant),2943951.75,0.00,2943951.75,22
Бот 1,80,1,13837,24905,"(skipped: setOverhaulRequested(01M0ETPPG96C1ZWW6Y4TVKP52F, ) — SetOverhaulRequested requires factoryId and enabled.)",13838814.95,30441.17,13808373.78,10
Бот 1,80,2,13837,24905,"(skipped: setOverhaulRequested(01M0EVJ7PEENZDF8JEQZYQ5DZ0, ) — SetOverhaulRequested requires factoryId and enabled.)",13838814.95,30441.17,13808373.78,10
Бот 2,80,1,30615,30547,"setOverhaulRequested(01M0ET0AMP1VBTCSPGWJ63XVDC, True)",3018669.54,0.00,3018669.54,22
Бот 2,80,2,30615,30547,"setOverhaulRequested(01M0EVJXDKD555DDYAXMEASPR5, True)",3018669.54,0.00,3018669.54,22
Бот 2,80,3,30615,30547,"sellToSystem(oil, 50000.0)",3018669.54,0.00,3018669.54,22
Бот 2,80,4,30615,30547,"sellToSystem(pvc-resin, 1000.0)",3018669.54,0.00,3018669.54,22
Бот 2,80,5,30615,30547,"sellToSystem(paint, 200.0)",3018669.54,0.00,3018669.54,22
Бот 1,81,1,22235,25864,"setOverhaulRequested(01M0ESYZZ6M070YEPPVSKZ2R1V, True)",13797629.57,30288.96,13767340.61,10
Бот 1,81,2,22235,25864,"setOverhaulRequested(01M0ET0R3Y6JAK76WBY707GT2Y, True)",13797629.57,30288.96,13767340.61,10
Бот 1,81,3,22235,25864,"setOverhaulRequested(01M0ETPPG96C1ZWW6Y4TVKP52F, True)",13797629.57,30288.96,13767340.61,10
Бот 1,81,4,22235,25864,"setOverhaulRequested(01M0EVJ7PEENZDF8JEQZYQ5DZ0, True)",13797629.57,30288.96,13767340.61,10
Бот 1,81,5,22235,25864,"sellToSystem(iron-ore, 200000.0)",13797629.57,30288.96,13767340.61,10
Бот 2,81,1,22108,30908,"setOverhaulRequested(01M0ET13CP9WC50HJ02HKVRKKZ, True)",3094196.75,0.00,3094196.75,22
Бот 2,81,2,22108,30908,"sellToSystem(oil, 40000.0)",3094196.75,0.00,3094196.75,22
Бот 1,82,1,26085,25635,"sellToSystem(quicklime, 20000)",14102368.60,30137.52,14072231.08,10
Бот 1,82,2,26085,25635,"sellToSystem(wire-rod, 5000)",14102368.60,30137.52,14072231.08,10
Бот 1,82,3,26085,25635,"sellToSystem(fasteners, 5000)",14102368.60,30137.52,14072231.08,10
Бот 1,82,4,26085,25635,"sellToSystem(coal-tar, 10000)",14102368.60,30137.52,14072231.08,10
Бот 2,82,1,20604,30566,"setWorkerCount(01M0EWHHZS7R334VWVSEKGHSC1, 1)",3141461.90,0.00,3141461.90,22
Бот 1,83,1,15105,25811,"setOverhaulRequested(01M0EVNQFQMRZX19J8DCDXYDFH, True)",14236457.18,29986.83,14206470.35,10
Бот 1,83,2,15105,25811,"sellToSystem(iron-ore, 200000.0)",14236457.18,29986.83,14206470.35,10
Бот 2,83,1,25809,30487,buildFactory(adhesive-plant),3109155.75,0.00,3109155.75,23
Бот 2,83,2,25809,30487,"sellToSystem(oil, 5000.0)",3109155.75,0.00,3109155.75,23
Бот 1,84,1,18971,25613,buildFactory(blast-furnace),14543667.35,29836.90,14513830.46,11
Бот 2,84,1,22427,30660,"setOverhaulRequested(01M0EVQWCWH842RFZSEZ05F155, True)",3092449.85,0.00,3092449.85,23
Бот 2,84,2,22427,30660,"sellToSystem(oil, 40000.0)",3092449.85,0.00,3092449.85,23
Бот 2,84,3,22427,30660,"setWorkerCount(01M0EWPYHN06C4TB04G9ZV0RB8, 1)",3092449.85,0.00,3092449.85,23
Бот 1,85,1,17994,25582,"setWorkerCount(01M0EWQH3ZSGR6E34EYE6VJY1B, 10)",14506220.68,29687.71,14476532.97,11
Бот 1,85,2,17994,25582,"sellToSystem(iron-ore, 20000.0)",14506220.68,29687.71,14476532.97,11
Бот 1,85,3,17994,25582,"sellToSystem(wire-rod, 5000.0)",14506220.68,29687.71,14476532.97,11
Бот 2,85,1,20270,30766,"setOverhaulRequested(01M0EVS8FTE11GV3XHP3D10DYX, True)",3133574.68,0.00,3133574.68,23
Бот 1,86,1,20302,26069,"setOverhaulRequested(01M0EVST3HZM94QFNZ7KSAHJ8G, True)",14515310.53,29539.27,14485771.26,11
Бот 1,86,2,20302,26069,"sellToSystem(quicklime, 20000.0)",14515310.53,29539.27,14485771.26,11
Бот 1,86,3,20302,26069,"sellToSystem(fasteners, 5000.0)",14515310.53,29539.27,14485771.26,11
Бот 2,86,1,32026,31056,"sellToSystem(oil, 50000.0)",3074346.51,0.00,3074346.51,24
Бот 2,86,2,32026,31056,"sellToSystem(pvc-resin, 1000.0)",3074346.51,0.00,3074346.51,24
Бот 2,86,3,32026,31056,"sellToSystem(paint, 200.0)",3074346.51,0.00,3074346.51,24
Бот 2,86,4,32026,31056,"setOverhaulRequested(01M0ET3532ER3THVWW1TEGK8G9, True)",3074346.51,0.00,3074346.51,24
Бот 2,86,5,32026,31056,buildFactory(boat-assembly-plant),3074346.51,0.00,3074346.51,24
Бот 1,87,1,28105,25626,"sellToSystem(iron-ore, 100000.0)",14561686.37,29391.58,14532294.80,11
Бот 1,87,2,28105,25626,"sellToSystem(quicklime, 20000.0)",14561686.37,29391.58,14532294.80,11
Бот 1,87,3,28105,25626,"sellToSystem(fasteners, 5000.0)",14561686.37,29391.58,14532294.80,11
Бот 1,87,4,28105,25626,"sellToSystem(coal-tar, 20000.0)",14561686.37,29391.58,14532294.80,11
Бот 2,87,1,25816,32173,"(skipped: setOverhaulRequested(01M0ET3533H74GZZ8JAF7FGSHK, ) — SetOverhaulRequested requires factoryId and enabled.)",3146119.78,0.00,3146119.78,24
Бот 2,87,2,25816,32173,"(skipped: setOverhaulRequested(01M0ETYDW79QCB5JY1EZNZWH1K, ) — SetOverhaulRequested requires factoryId and enabled.)",3146119.78,0.00,3146119.78,24
Бот 2,87,3,25816,32173,"(skipped: setOverhaulRequested(01M0ETYDW74QVHEMC95XKWPVHQ, ) — SetOverhaulRequested requires factoryId and enabled.)",3146119.78,0.00,3146119.78,24
Бот 2,87,4,25816,32173,"setWorkerCount(01M0EWTZPY2CPM32V4T4WMJ1WQ, 1)",3146119.78,0.00,3146119.78,24
Бот 1,88,1,21723,25600,"sellToSystem(iron-ore, 200000.0)",14851206.32,29244.62,14821961.70,11
Бот 1,88,2,21723,25600,"sellToSystem(quicklime, 5000.0)",14851206.32,29244.62,14821961.70,11
Бот 1,88,3,21723,25600,"sellToSystem(fasteners, 5000.0)",14851206.32,29244.62,14821961.70,11
Бот 1,88,4,21723,25600,"(skipped: setOverhaulRequested(01M0EVST3HZM94QFNZ7KSAHJ8G, True) — Factory '01M0EVST3HZM94QFNZ7KSAHJ8G' is already under repair.)",14851206.32,29244.62,14821961.70,11
Бот 2,88,1,25420,32755,"setOverhaulRequested(01M0ET3533H74GZZ8JAF7FGSHK, True)",3110648.80,0.00,3110648.80,24
Бот 2,88,2,25420,32755,"setOverhaulRequested(01M0ETYDW79QCB5JY1EZNZWH1K, True)",3110648.80,0.00,3110648.80,24
