bot,turn,action_index,response_time_ms,request_size_bytes,command,balance,debt,net_worth,factory_count
Бот 1,22,5,60847,19013,"sellToSystem(wire-rod, 130.5)",348103.70,1306.20,346797.51,10
Бот 2,22,1,59424,19162,"sellToSystem(fasteners, 5382)",864384.07,1809.22,862574.85,10
Бот 2,22,2,59424,19162,"sellToSystem(cast-iron, 450)",864384.07,1809.22,862574.85,10
Бот 2,22,3,59424,19162,"sellToSystem(crude-steel, 1188.81)",864384.07,1809.22,862574.85,10
Бот 2,22,4,59424,19162,"sellToSystem(pig-iron, 812.69)",864384.07,1809.22,862574.85,10
Бот 2,22,5,59424,19162,setGenerationResearchCommitment(150),864384.07,1809.22,862574.85,10
Бот 3,22,1,82516,23123,"setWorkerCount(01M061S24FBBMBHPMS1QE06WRK, 5)",975092.42,42436.08,932656.34,17
Бот 3,22,2,82516,23123,"setWorkerCount(01M061S24FDYTAXKN8R2E862DR, 5)",975092.42,42436.08,932656.34,17
Бот 3,22,3,82516,23123,"setWorkerCount(01M061S24FFPXZY2QJEZ83Y6XM, 5)",975092.42,42436.08,932656.34,17
Бот 3,22,4,82516,23123,"sellToSystem(fasteners, 5206.5)",975092.42,42436.08,932656.34,17
Бот 3,22,5,82516,23123,"sellToSystem(limestone, 21359.29)",975092.42,42436.08,932656.34,17
Бот 1,23,1,67680,19159,buildFactory(billet-caster),428118.00,1299.67,426818.33,13
Бот 1,23,2,67680,19159,buildFactory(bar-mill),428118.00,1299.67,426818.33,13
Бот 1,23,3,67680,19159,buildFactory(stress-relief-shop),428118.00,1299.67,426818.33,13
Бот 1,23,4,67680,19159,"sellToSystem(iron-ore, 4694.05)",428118.00,1299.67,426818.33,13
Бот 1,23,5,67680,19159,"sellToSystem(fasteners, 3510)",428118.00,1299.67,426818.33,13
Бот 2,23,1,63951,19155,"sellToSystem(fasteners, 5206.5)",949000.51,1800.17,947200.33,10
Бот 2,23,2,63951,19155,"sellToSystem(cast-iron, 450)",949000.51,1800.17,947200.33,10
Бот 2,23,3,63951,19155,"sellToSystem(crude-steel, 1033.75)",949000.51,1800.17,947200.33,10
Бот 2,23,4,63951,19155,"sellToSystem(pig-iron, 642.13)",949000.51,1800.17,947200.33,10
Бот 2,23,5,63951,19155,setGenerationResearchCommitment(150),949000.51,1800.17,947200.33,10
Бот 3,23,1,86903,23409,"setRndCommitment(01M05ZMSNG00WXRV5SM0QZCT97, 200)",1069006.51,42223.90,1026782.61,19
Бот 3,23,2,86903,23409,"setRndCommitment(01M061S24FFPXZY2QJEZ83Y6XM, 200)",1069006.51,42223.90,1026782.61,19
Бот 3,23,3,86903,23409,"buildFactory(rough-machining-shop, recipe=rough-machined-block-from-castings)",1069006.51,42223.90,1026782.61,19
Бот 3,23,4,86903,23409,"buildFactory(stress-relief-shop, recipe=heat-treated-castings-from-castings)",1069006.51,42223.90,1026782.61,19
Бот 3,23,5,86903,23409,"sellToSystem(fasteners, 5007.6)",1069006.51,42223.90,1026782.61,19
Бот 1,24,1,74292,19862,"setWorkerCount(01M0621A9MW5E7FQGKQGMPB5EC, 3)",503654.35,1293.17,502361.18,13
Бот 1,24,2,74292,19862,"setWorkerCount(01M0621A9MYQMQSYKSH7YHW2VB, 3)",503654.35,1293.17,502361.18,13
Бот 1,24,3,74292,19862,"setWorkerCount(01M0621A9NFWPFDQA7W87N2JQJ, 3)",503654.35,1293.17,502361.18,13
Бот 1,24,4,74292,19862,"sellToSystem(fasteners, 3510)",503654.35,1293.17,502361.18,13
Бот 1,24,5,74292,19862,"sellToSystem(coke, 3720)",503654.35,1293.17,502361.18,13
Бот 2,24,1,63520,19171,"sellToSystem(fasteners, 5007.6)",1030839.80,1791.17,1029048.63,10
Бот 2,24,2,63520,19171,"sellToSystem(cast-iron, 450)",1030839.80,1791.17,1029048.63,10
Бот 2,24,3,63520,19171,"sellToSystem(crude-steel, 869.29)",1030839.80,1791.17,1029048.63,10
Бот 2,24,4,63520,19171,"sellToSystem(pig-iron, 461.22)",1030839.80,1791.17,1029048.63,10
Бот 2,24,5,63520,19171,setGenerationResearchCommitment(150),1030839.80,1791.17,1029048.63,10
Бот 3,24,1,82813,23919,"setWorkerCount(01M0625XMDH4QZR3N5V9H50TQN, 5)",1094680.19,42012.78,1052667.41,19
Бот 3,24,2,82813,23919,"setWorkerCount(01M0625XMDA322DVH6TW58BHQX, 5)",1094680.19,42012.78,1052667.41,19
Бот 3,24,3,82813,23919,"sellToSystem(fasteners, 4785.3)",1094680.19,42012.78,1052667.41,19
Бот 3,24,4,82813,23919,"sellToSystem(forging-bar, 2584.5)",1094680.19,42012.78,1052667.41,19
Бот 3,24,5,82813,23919,"sellToSystem(hot-rolled-sheet, 1680)",1094680.19,42012.78,1052667.41,19
Бот 1,25,1,68202,20057,"sellToSystem(fasteners, 3460.86)",572972.20,1286.70,571685.49,13
Бот 1,25,2,68202,20057,"sellToSystem(iron-ore, 8981.22)",572972.20,1286.70,571685.49,13
Бот 1,25,3,68202,20057,"sellToSystem(coke, 1833.96)",572972.20,1286.70,571685.49,13
Бот 1,25,4,68202,20057,"sellToSystem(coking-coal, 2499.28)",572972.20,1286.70,571685.49,13
Бот 1,25,5,68202,20057,"sellToSystem(wire-rod, 163.47)",572972.20,1286.70,571685.49,13
Бот 2,25,1,63612,19184,"sellToSystem(fasteners, 4785.3)",1108445.29,1782.22,1106663.07,10
Бот 2,25,2,63612,19184,"sellToSystem(cast-iron, 450)",1108445.29,1782.22,1106663.07,10
Бот 2,25,3,63612,19184,"sellToSystem(crude-steel, 695.44)",1108445.29,1782.22,1106663.07,10
Бот 2,25,4,63612,19184,"sellToSystem(pig-iron, 269.98)",1108445.29,1782.22,1106663.07,10
Бот 2,25,5,63612,19184,setGenerationResearchCommitment(150),1108445.29,1782.22,1106663.07,10
Бот 3,25,1,78151,23939,"sellToSystem(fasteners, 4539.6)",1282559.40,41802.72,1240756.69,19
Бот 3,25,2,78151,23939,"sellToSystem(forged-blanks, 1575)",1282559.40,41802.72,1240756.69,19
Бот 3,25,3,78151,23939,"sellToSystem(cold-rolled-sheet, 1050)",1282559.40,41802.72,1240756.69,19
Бот 3,25,4,78151,23939,"sellToSystem(billet, 1253.88)",1282559.40,41802.72,1240756.69,19
Бот 3,25,5,78151,23939,"sellToSystem(crude-steel, 2704.91)",1282559.40,41802.72,1240756.69,19
Бот 1,26,1,59249,20353,"sellToSystem(fasteners, 2550.6)",713868.02,1280.27,712587.75,13
Бот 1,26,2,59249,20353,"sellToSystem(iron-ore, 4247.47)",713868.02,1280.27,712587.75,13
Бот 1,26,3,59249,20353,"sellToSystem(coke, 1800.48)",713868.02,1280.27,712587.75,13
Бот 1,26,4,59249,20353,"sellToSystem(coking-coal, 810.22)",713868.02,1280.27,712587.75,13
Бот 2,26,1,64700,19482,"sellToSystem(fasteners, 4539.6)",1180928.70,1773.31,1179155.40,10
Бот 2,26,2,64700,19482,"sellToSystem(cast-iron, 450)",1180928.70,1773.31,1179155.40,10
Бот 2,26,3,64700,19482,"sellToSystem(crude-steel, 512.18)",1180928.70,1773.31,1179155.40,10
Бот 2,26,4,64700,19482,"sellToSystem(pig-iron, 68.39)",1180928.70,1773.31,1179155.40,10
Бот 2,26,5,64700,19482,setGenerationResearchCommitment(150),1180928.70,1773.31,1179155.40,10
Бот 3,26,1,80428,24436,"sellToSystem(fasteners, 4270.5)",1557829.03,41593.70,1516235.33,19
Бот 3,26,2,80428,24436,"sellToSystem(engine-block-castings, 664)",1557829.03,41593.70,1516235.33,19
Бот 3,26,3,80428,24436,"sellToSystem(forged-blanks, 436.05)",1557829.03,41593.70,1516235.33,19
Бот 3,26,4,80428,24436,"sellToSystem(cold-rolled-sheet, 350)",1557829.03,41593.70,1516235.33,19
Бот 3,26,5,80428,24436,"sellToSystem(rough-machined-block, 180)",1557829.03,41593.70,1516235.33,19
Бот 1,27,1,50985,20266,"sellToSystem(iron-ore, 4058.92)",805786.10,1273.87,804512.23,13
Бот 1,27,2,50985,20266,"sellToSystem(coke, 1759.56)",805786.10,1273.87,804512.23,13
Бот 1,27,3,50985,20266,"sellToSystem(coking-coal, 791.8)",805786.10,1273.87,804512.23,13
Бот 2,27,1,65792,19473,"sellToSystem(fasteners, 4270.5)",1243772.32,1764.44,1242007.88,10
Бот 2,27,2,65792,19473,"sellToSystem(wire-rod, 1591.38)",1243772.32,1764.44,1242007.88,10
Бот 2,27,3,65792,19473,"sellToSystem(limestone, 10170.91)",1243772.32,1764.44,1242007.88,10
Бот 2,27,4,65792,19473,"sellToSystem(coke, 8507.97)",1243772.32,1764.44,1242007.88,10
Бот 2,27,5,65792,19473,setGenerationResearchCommitment(150),1243772.32,1764.44,1242007.88,10
Бот 3,27,1,79102,24426,"sellToSystem(fasteners, 3978)",1677593.44,41385.74,1636207.71,19
Бот 3,27,2,79102,24426,"sellToSystem(cast-iron, 1333.2)",1677593.44,41385.74,1636207.71,19
Бот 3,27,3,79102,24426,"sellToSystem(slab, 631.8)",1677593.44,41385.74,1636207.71,19
Бот 3,27,4,79102,24426,"sellToSystem(wire-rod, 1281.53)",1677593.44,41385.74,1636207.71,19
Бот 3,27,5,79102,24426,"sellToSystem(pig-iron, 486.83)",1677593.44,41385.74,1636207.71,19
Бот 1,28,1,59740,20592,"sellToSystem(iron-ore, 3850.51)",853452.04,1267.50,852184.54,13
Бот 1,28,2,59740,20592,"sellToSystem(coke, 1711.2)",853452.04,1267.50,852184.54,13
Бот 1,28,3,59740,20592,"sellToSystem(coking-coal, 770.04)",853452.04,1267.50,852184.54,13
Бот 2,28,1,55228,19427,"sellToSystem(coking-coal, 6468.15)",1395979.69,1755.62,1394224.07,10
Бот 2,28,2,55228,19427,"sellToSystem(coke, 1364)",1395979.69,1755.62,1394224.07,10
Бот 2,28,3,55228,19427,"sellToSystem(limestone, 1265)",1395979.69,1755.62,1394224.07,10
Бот 2,28,4,55228,19427,setGenerationResearchCommitment(150),1395979.69,1755.62,1394224.07,10
Бот 3,28,1,80108,24376,"sellToSystem(fasteners, 3662.1)",1752345.46,41178.81,1711166.65,19
Бот 3,28,2,80108,24376,"sellToSystem(cold-rolled-sheet, 511.82)",1752345.46,41178.81,1711166.65,19
Бот 3,28,3,80108,24376,"sellToSystem(rough-machined-block, 180)",1752345.46,41178.81,1711166.65,19
Бот 3,28,4,80108,24376,"sellToSystem(heat-treated-castings, 162.1)",1752345.46,41178.81,1711166.65,19
Бот 3,28,5,80108,24376,"sellToSystem(forged-blanks, 298.61)",1752345.46,41178.81,1711166.65,19
Бот 1,29,1,54646,20466,"sellToSystem(iron-ore, 3622.26)",896276.96,1261.16,895015.80,13
Бот 1,29,2,54646,20466,"sellToSystem(coke, 1655.4)",896276.96,1261.16,895015.80,13
Бот 1,29,3,54646,20466,"sellToSystem(coking-coal, 744.93)",896276.96,1261.16,895015.80,13
Бот 2,29,1,55924,19375,"sellToSystem(coke, 1147)",1439743.52,1746.84,1437996.68,10
Бот 2,29,2,55924,19375,"sellToSystem(limestone, 1100)",1439743.52,1746.84,1437996.68,10
Бот 2,29,3,55924,19375,"sellToSystem(coking-coal, 68.82)",1439743.52,1746.84,1437996.68,10
Бот 2,29,4,55924,19375,setGenerationResearchCommitment(150),1439743.52,1746.84,1437996.68,10
Бот 3,29,1,79605,24869,"sellToSystem(fasteners, 3322.8)",1871967.89,40972.91,1830994.98,19
Бот 3,29,2,79605,24869,"sellToSystem(limestone, 5877.36)",1871967.89,40972.91,1830994.98,19
Бот 3,29,3,79605,24869,"sellToSystem(scrap-metal, 8367.3)",1871967.89,40972.91,1830994.98,19
Бот 3,29,4,79605,24869,"sellToSystem(coke, 185.58)",1871967.89,40972.91,1830994.98,19
Бот 3,29,5,79605,24869,"sellToSystem(wire-rod, 36.26)",1871967.89,40972.91,1830994.98,19
Бот 1,30,1,53730,20479,"sellToSystem(iron-ore, 3374.16)",934211.15,1254.86,932956.29,13
Бот 1,30,2,53730,20479,"sellToSystem(coke, 1592.16)",934211.15,1254.86,932956.29,13
Бот 1,30,3,53730,20479,"sellToSystem(coking-coal, 716.47)",934211.15,1254.86,932956.29,13
Бот 2,30,1,45647,19273,"sellToSystem(limestone, 925)",1450471.22,1738.11,1448733.12,10
Бот 2,30,2,45647,19273,"sellToSystem(coke, 878.54)",1450471.22,1738.11,1448733.12,10
Бот 2,30,3,45647,19273,setGenerationResearchCommitment(150),1450471.22,1738.11,1448733.12,10
Бот 3,30,1,93491,24800,"sellToSystem(limestone, 545)",1960017.62,40768.05,1919249.57,19
Бот 3,30,2,93491,24800,"setRndCommitment(01M05ZS48TAVQQ8PPC1JRF2DF2, 200)",1960017.62,40768.05,1919249.57,19
Бот 3,30,3,93491,24800,"setRndCommitment(01M06023JKEYD2EXWN3NB4NC9R, 200)",1960017.62,40768.05,1919249.57,19
Бот 3,30,4,93491,24800,"setRndCommitment(01M0606ZMXCMTEDG767N82P3DG, 200)",1960017.62,40768.05,1919249.57,19
Бот 3,30,5,93491,24800,"setRndCommitment(01M060C1BRMHTQE6YJ1PJN5570, 200)",1960017.62,40768.05,1919249.57,19
Бот 1,31,1,50543,20560,"sellToSystem(iron-ore, 3106.21)",967403.49,1248.58,966154.91,13
Бот 1,31,2,50543,20560,"sellToSystem(coke, 1521.48)",967403.49,1248.58,966154.91,13
Бот 1,31,3,50543,20560,"sellToSystem(coking-coal, 684.67)",967403.49,1248.58,966154.91,13
Бот 2,31,1,37448,19322,"sellToSystem(limestone, 740)",1458075.12,1729.42,1456345.71,10
Бот 2,31,2,37448,19322,setGenerationResearchCommitment(150),1458075.12,1729.42,1456345.71,10
Бот 3,31,1,94135,25304,"buildFactory(machining-shop, recipe=machined-parts-from-forged-blanks)",1921535.54,40564.21,1880971.33,22
Бот 3,31,2,94135,25304,"buildFactory(precision-machining-shop, recipe=engine-block-finished-from-rough-machined)",1921535.54,40564.21,1880971.33,22
Бот 3,31,3,94135,25304,"buildFactory(stamping-shop, recipe=stamped-panels-from-cold-rolled-sheet)",1921535.54,40564.21,1880971.33,22
Бот 3,31,4,94135,25304,"setRndCommitment(01M061S24FFPXZY2QJEZ83Y6XM, 200)",1921535.54,40564.21,1880971.33,22
Бот 3,31,5,94135,25304,"setRndCommitment(01M0625XMDH4QZR3N5V9H50TQN, 200)",1921535.54,40564.21,1880971.33,22
Бот 1,32,1,50344,20420,"sellToSystem(iron-ore, 2818.42)",995972.92,1242.34,994730.58,13
Бот 1,32,2,50344,20420,"sellToSystem(coke, 1443.36)",995972.92,1242.34,994730.58,13
Бот 1,32,3,50344,20420,"sellToSystem(coking-coal, 649.51)",995972.92,1242.34,994730.58,13
Бот 2,32,1,37597,19090,"sellToSystem(limestone, 545)",1460906.75,1720.77,1459185.98,10
Бот 2,32,2,37597,19090,setGenerationResearchCommitment(150),1460906.75,1720.77,1459185.98,10
Бот 3,32,1,94553,25984,"setWorkerCount(01M063PFQGJ5D1G7HDAHN3A5TA, 5)",1906342.70,40361.39,1865981.31,22
Бот 3,32,2,94553,25984,"setWorkerCount(01M063PFQGWGQRNWESXAAA4BZT, 5)",1906342.70,40361.39,1865981.31,22
Бот 3,32,3,94553,25984,"setWorkerCount(01M063PFQGXNXJPSCS040PPAYP, 5)",1906342.70,40361.39,1865981.31,22
Бот 3,32,4,94553,25984,"setRndCommitment(01M063PFQGJ5D1G7HDAHN3A5TA, 200)",1906342.70,40361.39,1865981.31,22
Бот 3,32,5,94553,25984,"setRndCommitment(01M063PFQGWGQRNWESXAAA4BZT, 200)",1906342.70,40361.39,1865981.31,22
Бот 1,33,1,50006,20293,"sellToSystem(iron-ore, 2510.77)",1020109.82,1236.13,1018873.69,13
Бот 1,33,2,50006,20293,"sellToSystem(coke, 1357.8)",1020109.82,1236.13,1018873.69,13
Бот 1,33,3,50006,20293,"sellToSystem(coking-coal, 611.01)",1020109.82,1236.13,1018873.69,13
Бот 2,33,1,78954,18922,setGenerationResearchCommitment(150),1462547.22,1712.16,1460835.06,10
Бот 2,33,2,78954,18922,"setRndCommitment(01M05Z23JCX01D75XYADCEVBMD, 200)",1462547.22,1712.16,1460835.06,10
Бот 2,33,3,78954,18922,"setRndCommitment(01M05ZQC8T93HYQTE4F7MQETZB, 200)",1462547.22,1712.16,1460835.06,10
Бот 2,33,4,78954,18922,"setRndCommitment(01M05ZVT4T5HV9RJ6F6DKA10AA, 200)",1462547.22,1712.16,1460835.06,10
Бот 2,33,5,78954,18922,"setRndCommitment(01M061GHCN008MHTAFN3381WNR, 200)",1462547.22,1712.16,1460835.06,10
Бот 3,33,1,99488,26019,"setRndCommitment(01M063PFQGXNXJPSCS040PPAYP, 200)",1889930.14,40159.58,1849770.56,22
Бот 3,33,2,99488,26019,"setRndCommitment(01M061S24FBBMBHPMS1QE06WRK, 200)",1889930.14,40159.58,1849770.56,22
Бот 3,33,3,99488,26019,"setRndCommitment(01M061S24FDYTAXKN8R2E862DR, 200)",1889930.14,40159.58,1849770.56,22
Бот 3,33,4,99488,26019,"setRndCommitment(01M060NQPS1AKDQCHP4ZYC6YY8, 200)",1889930.14,40159.58,1849770.56,22
Бот 3,33,5,99488,26019,"setRndCommitment(01M0625XMDA322DVH6TW58BHQX, 200)",1889930.14,40159.58,1849770.56,22
Бот 1,34,1,50299,20152,"sellToSystem(iron-ore, 2183.28)",1039863.55,1229.95,1038633.60,13
Бот 1,34,2,50299,20152,"sellToSystem(coke, 1264.8)",1039863.55,1229.95,1038633.60,13
Бот 1,34,3,50299,20152,"sellToSystem(coking-coal, 569.16)",1039863.55,1229.95,1038633.60,13
Бот 2,34,1,79950,18999,setGenerationResearchCommitment(150),1461096.12,1703.60,1459392.52,10
Бот 2,34,2,79950,18999,"setRndCommitment(01M05Z23JCX01D75XYADCEVBMD, 200)",1461096.12,1703.60,1459392.52,10
Бот 2,34,3,79950,18999,"setRndCommitment(01M05ZQC8T93HYQTE4F7MQETZB, 200)",1461096.12,1703.60,1459392.52,10
Бот 2,34,4,79950,18999,"setRndCommitment(01M05ZVT4T5HV9RJ6F6DKA10AA, 200)",1461096.12,1703.60,1459392.52,10
Бот 2,34,5,79950,18999,"setRndCommitment(01M061GHCN008MHTAFN3381WNR, 200)",1461096.12,1703.60,1459392.52,10
Бот 3,34,1,99866,26026,"setRndCommitment(01M05Z6BQKCJCQ2SQ21A6CAQKC, 200)",1873373.60,39958.78,1833414.81,22
Бот 3,34,2,99866,26026,"setRndCommitment(01M05Z31C01TJHZP75JCCVSAVA, 200)",1873373.60,39958.78,1833414.81,22
Бот 3,34,3,99866,26026,"setRndCommitment(01M05YXNM0D3HW62P9TKK8RV6V, 200)",1873373.60,39958.78,1833414.81,22
Бот 3,34,4,99866,26026,"setRndCommitment(01M05YXNM075A9T5XZVXM028EH, 200)",1873373.60,39958.78,1833414.81,22
Бот 3,34,5,99866,26026,"setRndCommitment(01M05Z0HC7QSZPX68YVDCGPDCZ, 200)",1873373.60,39958.78,1833414.81,22
Бот 1,35,1,59315,19967,"sellToSystem(iron-ore, 1835.94)",1055379.84,1223.80,1054156.05,13
Бот 1,35,2,59315,19967,"sellToSystem(coke, 1164.36)",1055379.84,1223.80,1054156.05,13
Бот 1,35,3,59315,19967,"sellToSystem(coking-coal, 523.96)",1055379.84,1223.80,1054156.05,13
Бот 1,35,4,59315,19967,"sellToSystem(scrap-metal, 994.5)",1055379.84,1223.80,1054156.05,13
Бот 2,35,1,74287,19082,"sellToSystem(scrap-metal, 1657.5)",1459204.68,1695.09,1457509.60,10
Бот 2,35,2,74287,19082,"sellToSystem(iron-ore, 7029.5)",1459204.68,1695.09,1457509.60,10
Бот 2,35,3,74287,19082,setGenerationResearchCommitment(150),1459204.68,1695.09,1457509.60,10
Бот 2,35,4,74287,19082,"setRndCommitment(01M05Z23JCX01D75XYADCEVBMD, 200)",1459204.68,1695.09,1457509.60,10
Бот 2,35,5,74287,19082,"setRndCommitment(01M05ZQC8T93HYQTE4F7MQETZB, 200)",1459204.68,1695.09,1457509.60,10
Бот 3,35,1,95486,26087,"sellToSystem(coking-coal, 5138.25)",1855602.92,39758.99,1815843.93,22
Бот 3,35,2,95486,26087,"sellToSystem(scrap-metal, 1657.5)",1855602.92,39758.99,1815843.93,22
Бот 3,35,3,95486,26087,"setRndCommitment(01M063PFQGXNXJPSCS040PPAYP, 200)",1855602.92,39758.99,1815843.93,22
Бот 3,35,4,95486,26087,"setRndCommitment(01M063PFQGWGQRNWESXAAA4BZT, 200)",1855602.92,39758.99,1815843.93,22
Бот 3,35,5,95486,26087,"setRndCommitment(01M063PFQGJ5D1G7HDAHN3A5TA, 200)",1855602.92,39758.99,1815843.93,22
Бот 1,36,1,60086,20171,"sellToSystem(iron-ore, 1468.75)",1070216.17,1217.68,1068998.49,13
Бот 1,36,2,60086,20171,"sellToSystem(coke, 1056.48)",1070216.17,1217.68,1068998.49,13
Бот 1,36,3,60086,20171,"sellToSystem(coking-coal, 475.42)",1070216.17,1217.68,1068998.49,13
Бот 1,36,4,60086,20171,"sellToSystem(scrap-metal, 994.5)",1070216.17,1217.68,1068998.49,13
Бот 2,36,1,80169,19430,setGenerationResearchCommitment(150),1477900.93,1686.61,1476214.32,10
Бот 2,36,2,80169,19430,"setRndCommitment(01M05Z23JCX01D75XYADCEVBMD, 200)",1477900.93,1686.61,1476214.32,10
Бот 2,36,3,80169,19430,"setRndCommitment(01M05ZQC8T93HYQTE4F7MQETZB, 200)",1477900.93,1686.61,1476214.32,10
Бот 2,36,4,80169,19430,"setRndCommitment(01M05ZVT4T5HV9RJ6F6DKA10AA, 200)",1477900.93,1686.61,1476214.32,10
Бот 2,36,5,80169,19430,"setRndCommitment(01M061GHCN008MHTAFN3381WNR, 200)",1477900.93,1686.61,1476214.32,10
Бот 3,36,1,94868,26556,"sellToSystem(coking-coal, 5138.25)",1853796.86,39560.19,1814236.67,22
Бот 3,36,2,94868,26556,"sellToSystem(scrap-metal, 1657.5)",1853796.86,39560.19,1814236.67,22
Бот 3,36,3,94868,26556,"sellToSystem(iron-ore, 7029.5)",1853796.86,39560.19,1814236.67,22
Бот 3,36,4,94868,26556,"setRndCommitment(01M063PFQGJ5D1G7HDAHN3A5TA, 200)",1853796.86,39560.19,1814236.67,22
Бот 3,36,5,94868,26556,"setRndCommitment(01M063PFQGWGQRNWESXAAA4BZT, 200)",1853796.86,39560.19,1814236.67,22
Бот 1,37,1,60324,20171,"sellToSystem(iron-ore, 1081.72)",1083064.23,1211.59,1081852.64,13
Бот 1,37,2,60324,20171,"sellToSystem(coke, 941.16)",1083064.23,1211.59,1081852.64,13
Бот 1,37,3,60324,20171,"sellToSystem(coking-coal, 423.52)",1083064.23,1211.59,1081852.64,13
Бот 1,37,4,60324,20171,"sellToSystem(scrap-metal, 994.5)",1083064.23,1211.59,1081852.64,13
Бот 2,37,1,71805,19983,"sellToSystem(scrap-metal, 1657.5)",1475451.20,1678.18,1473773.03,10
Бот 2,37,2,71805,19983,"sellToSystem(iron-ore, 14059)",1475451.20,1678.18,1473773.03,10
Бот 2,37,3,71805,19983,"sellToSystem(wire-rod, 828.75)",1475451.20,1678.18,1473773.03,10
Бот 2,37,4,71805,19983,setGenerationResearchCommitment(150),1475451.20,1678.18,1473773.03,10
Бот 2,37,5,71805,19983,"setRndCommitment(01M05Z23JCX01D75XYADCEVBMD, 200)",1475451.20,1678.18,1473773.03,10
Бот 3,37,1,90579,26555,"sellToSystem(coke, 2635)",1870605.47,39362.39,1831243.07,22
Бот 3,37,2,90579,26555,"sellToSystem(coking-coal, 1185.75)",1870605.47,39362.39,1831243.07,22
Бот 3,37,3,90579,26555,"sellToSystem(iron-ore, 7029.5)",1870605.47,39362.39,1831243.07,22
Бот 3,37,4,90579,26555,"sellToSystem(scrap-metal, 1657.5)",1870605.47,39362.39,1831243.07,22
Бот 3,37,5,90579,26555,"setRndCommitment(01M0606ZMXCMTEDG767N82P3DG, 200)",1870605.47,39362.39,1831243.07,22
Бот 1,38,1,71123,20727,"sellToSystem(coke, 818.4)",1093748.31,1205.53,1092542.78,13
Бот 1,38,2,71123,20727,"sellToSystem(coking-coal, 368.28)",1093748.31,1205.53,1092542.78,13
Бот 1,38,3,71123,20727,"sellToSystem(fasteners, 1544.4)",1093748.31,1205.53,1092542.78,13
Бот 1,38,4,71123,20727,"sellToSystem(scrap-metal, 229.5)",1093748.31,1205.53,1092542.78,13
Бот 1,38,5,71123,20727,"sellToSystem(wire-rod, 305.28)",1093748.31,1205.53,1092542.78,13
Бот 2,38,1,81563,19996,setGenerationResearchCommitment(150),1512540.64,1669.79,1510870.86,10
Бот 2,38,2,81563,19996,"setRndCommitment(01M05Z23JCX01D75XYADCEVBMD, 200)",1512540.64,1669.79,1510870.86,10
Бот 2,38,3,81563,19996,"setRndCommitment(01M05ZQC8T93HYQTE4F7MQETZB, 200)",1512540.64,1669.79,1510870.86,10
Бот 2,38,4,81563,19996,"setRndCommitment(01M05ZVT4T5HV9RJ6F6DKA10AA, 200)",1512540.64,1669.79,1510870.86,10
Бот 2,38,5,81563,19996,"setRndCommitment(01M061GHCN008MHTAFN3381WNR, 200)",1512540.64,1669.79,1510870.86,10
Бот 3,38,1,85965,26566,"sellToSystem(coke, 2635)",1879410.79,39165.58,1840245.21,22
Бот 3,38,2,85965,26566,"sellToSystem(coking-coal, 1185.75)",1879410.79,39165.58,1840245.21,22
Бот 3,38,3,85965,26566,"sellToSystem(iron-ore, 7029.5)",1879410.79,39165.58,1840245.21,22
Бот 3,38,4,85965,26566,"sellToSystem(scrap-metal, 382.5)",1879410.79,39165.58,1840245.21,22
Бот 3,38,5,85965,26566,"sellToSystem(wire-rod, 637.5)",1879410.79,39165.58,1840245.21,22
Бот 1,39,1,70610,20851,"sellToSystem(fasteners, 1298.7)",1119676.16,1199.50,1118476.66,13
Бот 1,39,2,70610,20851,"sellToSystem(coke, 688.2)",1119676.16,1199.50,1118476.66,13
Бот 1,39,3,70610,20851,"sellToSystem(coking-coal, 309.69)",1119676.16,1199.50,1118476.66,13
Бот 1,39,4,70610,20851,"sellToSystem(scrap-metal, 229.5)",1119676.16,1199.50,1118476.66,13
Бот 1,39,5,70610,20851,"sellToSystem(wire-rod, 317.57)",1119676.16,1199.50,1118476.66,13
Бот 2,39,1,74908,20119,"sellToSystem(coking-coal, 5138.25)",1509913.66,1661.44,1508252.22,10
Бот 2,39,2,74908,20119,"sellToSystem(iron-ore, 14059)",1509913.66,1661.44,1508252.22,10
Бот 2,39,3,74908,20119,"sellToSystem(wire-rod, 1657.5)",1509913.66,1661.44,1508252.22,10
Бот 2,39,4,74908,20119,setGenerationResearchCommitment(150),1509913.66,1661.44,1508252.22,10
Бот 2,39,5,74908,20119,"setRndCommitment(01M05Z23JCX01D75XYADCEVBMD, 200)",1509913.66,1661.44,1508252.22,10
Бот 3,39,1,85370,26507,"sellToSystem(limestone, 2125)",1898216.37,38969.75,1859246.62,22
Бот 3,39,2,85370,26507,"sellToSystem(coke, 2635)",1898216.37,38969.75,1859246.62,22
Бот 3,39,3,85370,26507,"sellToSystem(coking-coal, 1185.75)",1898216.37,38969.75,1859246.62,22
Бот 3,39,4,85370,26507,"sellToSystem(iron-ore, 7029.5)",1898216.37,38969.75,1859246.62,22
Бот 3,39,5,85370,26507,"sellToSystem(scrap-metal, 382.5)",1898216.37,38969.75,1859246.62,22
Бот 1,40,1,71073,20966,"sellToSystem(fasteners, 1038.96)",1141554.47,1193.51,1140360.96,13
Бот 1,40,2,71073,20966,"sellToSystem(coke, 550.56)",1141554.47,1193.51,1140360.96,13
Бот 1,40,3,71073,20966,"sellToSystem(coking-coal, 247.75)",1141554.47,1193.51,1140360.96,13
Бот 1,40,4,71073,20966,"sellToSystem(scrap-metal, 229.5)",1141554.47,1193.51,1140360.96,13
