bot,turn,action_index,response_time_ms,request_size_bytes,command,balance,debt,net_worth,factory_count
Бот 1,39,2,106877,25608,"sellToSystem(pig-iron, 2847.28)",1684361.01,3814.66,1680546.35,8
Бот 1,39,3,106877,25608,"sellToSystem(iron-ore, 1463.42)",1684361.01,3814.66,1680546.35,8
Бот 1,39,4,106877,25608,"sellToSystem(coking-coal, 1395)",1684361.01,3814.66,1680546.35,8
Бот 1,39,5,106877,25608,"sellToSystem(limestone, 1307.5)",1684361.01,3814.66,1680546.35,8
Бот 1,39,6,106877,25608,"sellToSystem(coke, 715)",1684361.01,3814.66,1680546.35,8
Бот 1,39,7,106877,25608,"sellToSystem(scrap-metal, 344.7)",1684361.01,3814.66,1680546.35,8
Бот 1,39,8,106877,25608,"sellToSystem(wire-rod, 750)",1684361.01,3814.66,1680546.35,8
Бот 1,40,1,100846,25704,"setOverhaulRequested(01M0DPDMWJNWF8QJK360REZKHP, True)",1737201.83,3795.58,1733406.25,8
Бот 1,40,2,100846,25704,"sellToSystem(pig-iron, 3026.69)",1737201.83,3795.58,1733406.25,8
Бот 1,40,3,100846,25704,"sellToSystem(crude-steel, 862.1)",1737201.83,3795.58,1733406.25,8
Бот 1,40,4,100846,25704,"sellToSystem(iron-ore, 1248.4)",1737201.83,3795.58,1733406.25,8
Бот 1,40,5,100846,25704,"sellToSystem(coking-coal, 1395)",1737201.83,3795.58,1733406.25,8
Бот 1,40,6,100846,25704,"sellToSystem(limestone, 1307.5)",1737201.83,3795.58,1733406.25,8
Бот 1,40,7,100846,25704,"sellToSystem(coke, 715)",1737201.83,3795.58,1733406.25,8
Бот 1,40,8,100846,25704,"sellToSystem(wire-rod, 739.5)",1737201.83,3795.58,1733406.25,8
Бот 1,41,1,101804,25784,"sellToSystem(pig-iron, 2437.2)",1786423.50,3776.61,1782646.89,8
Бот 1,41,2,101804,25784,"sellToSystem(crude-steel, 1398)",1786423.50,3776.61,1782646.89,8
Бот 1,41,3,101804,25784,"sellToSystem(iron-ore, 1000.3)",1786423.50,3776.61,1782646.89,8
Бот 1,41,4,101804,25784,"sellToSystem(coking-coal, 1395)",1786423.50,3776.61,1782646.89,8
Бот 1,41,5,101804,25784,"sellToSystem(limestone, 1307.5)",1786423.50,3776.61,1782646.89,8
Бот 1,41,6,101804,25784,"sellToSystem(coke, 715)",1786423.50,3776.61,1782646.89,8
Бот 1,41,7,101804,25784,"sellToSystem(scrap-metal, 598.5)",1786423.50,3776.61,1782646.89,8
Бот 1,41,8,101804,25784,"sellToSystem(wire-rod, 726)",1786423.50,3776.61,1782646.89,8
Бот 1,42,1,97183,25789,"sellToSystem(pig-iron, 2437.2)",1840432.14,3757.72,1836674.42,8
Бот 1,42,2,97183,25789,"sellToSystem(crude-steel, 1398)",1840432.14,3757.72,1836674.42,8
Бот 1,42,3,97183,25789,"sellToSystem(iron-ore, 719.12)",1840432.14,3757.72,1836674.42,8
Бот 1,42,4,97183,25789,"sellToSystem(coking-coal, 1310.37)",1840432.14,3757.72,1836674.42,8
Бот 1,42,5,97183,25789,"sellToSystem(limestone, 1307.5)",1840432.14,3757.72,1836674.42,8
Бот 1,42,6,97183,25789,"sellToSystem(coke, 715)",1840432.14,3757.72,1836674.42,8
Бот 1,42,7,97183,25789,"sellToSystem(scrap-metal, 250.2)",1840432.14,3757.72,1836674.42,8
Бот 1,42,8,97183,25789,"sellToSystem(wire-rod, 709.5)",1840432.14,3757.72,1836674.42,8
Бот 1,43,1,101592,25766,"sellToSystem(pig-iron, 2437.2)",1891985.03,3738.93,1888246.10,8
Бот 1,43,2,101592,25766,"sellToSystem(crude-steel, 1398)",1891985.03,3738.93,1888246.10,8
Бот 1,43,3,101592,25766,"sellToSystem(iron-ore, 404.86)",1891985.03,3738.93,1888246.10,8
Бот 1,43,4,101592,25766,"sellToSystem(coking-coal, 1266.66)",1891985.03,3738.93,1888246.10,8
Бот 1,43,5,101592,25766,"sellToSystem(limestone, 1307.5)",1891985.03,3738.93,1888246.10,8
Бот 1,43,6,101592,25766,"sellToSystem(coke, 671.6)",1891985.03,3738.93,1888246.10,8
Бот 1,43,7,101592,25766,"sellToSystem(scrap-metal, 215.1)",1891985.03,3738.93,1888246.10,8
Бот 1,43,8,101592,25766,"sellToSystem(wire-rod, 690)",1891985.03,3738.93,1888246.10,8
Бот 1,44,1,100288,25713,"sellToSystem(crude-steel, 2330)",1941827.09,3720.24,1938106.85,8
Бот 1,44,2,100288,25713,"sellToSystem(pig-iron, 1412)",1941827.09,3720.24,1938106.85,8
Бот 1,44,3,100288,25713,"sellToSystem(coke, 615.8)",1941827.09,3720.24,1938106.85,8
Бот 1,44,4,100288,25713,"sellToSystem(coking-coal, 1217.37)",1941827.09,3720.24,1938106.85,8
Бот 1,44,5,100288,25713,"sellToSystem(limestone, 1307.5)",1941827.09,3720.24,1938106.85,8
Бот 1,44,6,100288,25713,"sellToSystem(wire-rod, 667.5)",1941827.09,3720.24,1938106.85,8
Бот 1,44,7,100288,25713,"sellToSystem(iron-ore, 57.52)",1941827.09,3720.24,1938106.85,8
Бот 1,44,8,100288,25713,"sellToSystem(scrap-metal, 178.2)",1941827.09,3720.24,1938106.85,8
Бот 1,45,1,100393,25743,"sellToSystem(crude-steel, 2330)",1994731.24,3701.64,1991029.60,8
Бот 1,45,2,100393,25743,"sellToSystem(pig-iron, 1210.19)",1994731.24,3701.64,1991029.60,8
Бот 1,45,3,100393,25743,"sellToSystem(coke, 668.69)",1994731.24,3701.64,1991029.60,8
Бот 1,45,4,100393,25743,"sellToSystem(coking-coal, 1162.5)",1994731.24,3701.64,1991029.60,8
Бот 1,45,5,100393,25743,"sellToSystem(limestone, 1333.04)",1994731.24,3701.64,1991029.60,8
Бот 1,45,6,100393,25743,"sellToSystem(wire-rod, 642)",1994731.24,3701.64,1991029.60,8
Бот 1,45,7,100393,25743,"sellToSystem(scrap-metal, 139.5)",1994731.24,3701.64,1991029.60,8
Бот 1,45,8,100393,25743,setGenerationResearchCommitment(1575),1994731.24,3701.64,1991029.60,8
Бот 1,46,1,99934,25976,"sellToSystem(crude-steel, 2330)",2046400.19,3683.13,2042717.06,8
Бот 1,46,2,99934,25976,"sellToSystem(pig-iron, 951.75)",2046400.19,3683.13,2042717.06,8
Бот 1,46,3,99934,25976,"sellToSystem(coke, 743.15)",2046400.19,3683.13,2042717.06,8
Бот 1,46,4,99934,25976,"sellToSystem(coking-coal, 1102.05)",2046400.19,3683.13,2042717.06,8
Бот 1,46,5,99934,25976,"sellToSystem(limestone, 1365.58)",2046400.19,3683.13,2042717.06,8
Бот 1,46,6,99934,25976,"sellToSystem(wire-rod, 613.5)",2046400.19,3683.13,2042717.06,8
Бот 1,46,7,99934,25976,"sellToSystem(scrap-metal, 99)",2046400.19,3683.13,2042717.06,8
Бот 1,46,8,99934,25976,setGenerationResearchCommitment(1575),2046400.19,3683.13,2042717.06,8
Бот 1,47,1,104649,25991,"sellToSystem(crude-steel, 2330)",2096855.69,3664.71,2093190.98,8
Бот 1,47,2,104649,25991,"sellToSystem(pig-iron, 672.64)",2096855.69,3664.71,2093190.98,8
Бот 1,47,3,104649,25991,"sellToSystem(coke, 817.62)",2096855.69,3664.71,2093190.98,8
Бот 1,47,4,104649,25991,"sellToSystem(coking-coal, 1036.02)",2096855.69,3664.71,2093190.98,8
Бот 1,47,5,104649,25991,"sellToSystem(limestone, 1394.31)",2096855.69,3664.71,2093190.98,8
Бот 1,47,6,104649,25991,"sellToSystem(wire-rod, 582)",2096855.69,3664.71,2093190.98,8
Бот 1,47,7,104649,25991,"sellToSystem(scrap-metal, 56.7)",2096855.69,3664.71,2093190.98,8
Бот 1,47,8,104649,25991,setGenerationResearchCommitment(1575),2096855.69,3664.71,2093190.98,8
Бот 1,48,1,106441,26005,"sellToSystem(crude-steel, 2330)",2145764.15,3646.39,2142117.76,8
Бот 1,48,2,106441,26005,"sellToSystem(pig-iron, 372.85)",2145764.15,3646.39,2142117.76,8
Бот 1,48,3,106441,26005,"sellToSystem(coke, 892.09)",2145764.15,3646.39,2142117.76,8
Бот 1,48,4,106441,26005,"sellToSystem(coking-coal, 964.41)",2145764.15,3646.39,2142117.76,8
Бот 1,48,5,106441,26005,"sellToSystem(limestone, 1419.25)",2145764.15,3646.39,2142117.76,8
Бот 1,48,6,106441,26005,"sellToSystem(wire-rod, 547.5)",2145764.15,3646.39,2142117.76,8
Бот 1,48,7,106441,26005,"sellToSystem(scrap-metal, 12.6)",2145764.15,3646.39,2142117.76,8
Бот 1,48,8,106441,26005,setGenerationResearchCommitment(1575),2145764.15,3646.39,2142117.76,8
Бот 1,49,1,95571,26008,"sellToSystem(crude-steel, 2330)",2191692.99,3628.16,2188064.83,8
Бот 1,49,2,95571,26008,"sellToSystem(pig-iron, 52.39)",2191692.99,3628.16,2188064.83,8
Бот 1,49,3,95571,26008,"sellToSystem(coke, 966.57)",2191692.99,3628.16,2188064.83,8
Бот 1,49,4,95571,26008,"sellToSystem(coking-coal, 887.22)",2191692.99,3628.16,2188064.83,8
Бот 1,49,5,95571,26008,"sellToSystem(limestone, 1440.38)",2191692.99,3628.16,2188064.83,8
Бот 1,49,6,95571,26008,"sellToSystem(wire-rod, 493.35)",2191692.99,3628.16,2188064.83,8
Бот 1,49,7,95571,26008,setGenerationResearchCommitment(1575),2191692.99,3628.16,2188064.83,8
Бот 1,50,1,90771,26224,"sellToSystem(crude-steel, 2067.5)",2234402.61,3610.02,2230792.59,8
Бот 1,50,2,90771,26224,"sellToSystem(coke, 1041.05)",2234402.61,3610.02,2230792.59,8
Бот 1,50,3,90771,26224,"sellToSystem(coking-coal, 804.45)",2234402.61,3610.02,2230792.59,8
Бот 1,50,4,90771,26224,"sellToSystem(limestone, 1457.73)",2234402.61,3610.02,2230792.59,8
Бот 1,50,5,90771,26224,"sellToSystem(wire-rod, 429)",2234402.61,3610.02,2230792.59,8
Бот 1,50,6,90771,26224,setGenerationResearchCommitment(1575),2234402.61,3610.02,2230792.59,8
Бот 1,51,1,110076,26810,"setOverhaulRequested(01M0DNDGM8MPDG28ETF21AC1T6, True)",2273648.92,3591.97,2270056.96,8
Бот 1,51,2,110076,26810,"setOverhaulRequested(01M0DNDGMA71S0Z9YTVSQCMSB0, True)",2273648.92,3591.97,2270056.96,8
Бот 1,51,3,110076,26810,"sellToSystem(crude-steel, 1738.58)",2273648.92,3591.97,2270056.96,8
Бот 1,51,4,110076,26810,"sellToSystem(coke, 1115.54)",2273648.92,3591.97,2270056.96,8
Бот 1,51,5,110076,26810,"sellToSystem(coking-coal, 716.1)",2273648.92,3591.97,2270056.96,8
Бот 1,51,6,110076,26810,"sellToSystem(limestone, 1471.27)",2273648.92,3591.97,2270056.96,8
Бот 1,51,7,110076,26810,"sellToSystem(wire-rod, 360.75)",2273648.92,3591.97,2270056.96,8
Бот 1,51,8,110076,26810,setGenerationResearchCommitment(1575),2273648.92,3591.97,2270056.96,8
Бот 1,52,1,109179,26423,"sellToSystem(crude-steel, 2330)",2308712.84,3574.01,2305138.83,8
Бот 1,52,2,109179,26423,"sellToSystem(coke, 247.25)",2308712.84,3574.01,2305138.83,8
Бот 1,52,3,109179,26423,"sellToSystem(coking-coal, 622.17)",2308712.84,3574.01,2305138.83,8
Бот 1,52,4,109179,26423,"sellToSystem(limestone, 1009.63)",2308712.84,3574.01,2305138.83,8
Бот 1,52,5,109179,26423,"sellToSystem(pig-iron, 538.25)",2308712.84,3574.01,2305138.83,8
Бот 1,52,6,109179,26423,"sellToSystem(scrap-metal, 411)",2308712.84,3574.01,2305138.83,8
Бот 1,52,7,109179,26423,"sellToSystem(wire-rod, 379.5)",2308712.84,3574.01,2305138.83,8
Бот 1,52,8,109179,26423,setGenerationResearchCommitment(1575),2308712.84,3574.01,2305138.83,8
Бот 1,53,1,104237,26313,"sellToSystem(crude-steel, 2297.38)",2350590.19,3556.14,2347034.05,8
Бот 1,53,2,104237,26313,"sellToSystem(pig-iron, 574.13)",2350590.19,3556.14,2347034.05,8
Бот 1,53,3,104237,26313,"sellToSystem(coking-coal, 522.66)",2350590.19,3556.14,2347034.05,8
Бот 1,53,4,104237,26313,"sellToSystem(limestone, 894.63)",2350590.19,3556.14,2347034.05,8
Бот 1,53,5,104237,26313,"sellToSystem(scrap-metal, 510)",2350590.19,3556.14,2347034.05,8
Бот 1,53,6,104237,26313,"sellToSystem(wire-rod, 330)",2350590.19,3556.14,2347034.05,8
Бот 1,53,7,104237,26313,"sellToSystem(coke, 79.85)",2350590.19,3556.14,2347034.05,8
Бот 1,53,8,104237,26313,setGenerationResearchCommitment(1575),2350590.19,3556.14,2347034.05,8
Бот 1,54,1,114814,26495,"setOverhaulRequested(01M0DNG3F8WC0SQSQPBTD8CD9E, True)",2390900.06,3538.36,2387361.70,8
Бот 1,54,2,114814,26495,"sellToSystem(crude-steel, 2255.44)",2390900.06,3538.36,2387361.70,8
Бот 1,54,3,114814,26495,"sellToSystem(pig-iron, 453.68)",2390900.06,3538.36,2387361.70,8
Бот 1,54,4,114814,26495,"sellToSystem(coking-coal, 417.57)",2390900.06,3538.36,2387361.70,8
Бот 1,54,5,114814,26495,"sellToSystem(limestone, 819.6)",2390900.06,3538.36,2387361.70,8
Бот 1,54,6,114814,26495,"sellToSystem(scrap-metal, 615)",2390900.06,3538.36,2387361.70,8
Бот 1,54,7,114814,26495,"sellToSystem(wire-rod, 277.5)",2390900.06,3538.36,2387361.70,8
Бот 1,54,8,114814,26495,"sellToSystem(iron-ore, 266.53)",2390900.06,3538.36,2387361.70,8
Бот 1,55,1,114884,26369,"sellToSystem(crude-steel, 2204.18)",2429049.69,3520.67,2425529.02,8
Бот 1,55,2,114884,26369,"sellToSystem(pig-iron, 189.74)",2429049.69,3520.67,2425529.02,8
Бот 1,55,3,114884,26369,"sellToSystem(coking-coal, 306.9)",2429049.69,3520.67,2425529.02,8
Бот 1,55,4,114884,26369,"sellToSystem(limestone, 780.7)",2429049.69,3520.67,2425529.02,8
Бот 1,55,5,114884,26369,"sellToSystem(scrap-metal, 1050)",2429049.69,3520.67,2425529.02,8
Бот 1,55,6,114884,26369,"sellToSystem(wire-rod, 450)",2429049.69,3520.67,2425529.02,8
Бот 1,55,7,114884,26369,"sellToSystem(iron-ore, 4087.07)",2429049.69,3520.67,2425529.02,8
Бот 1,55,8,114884,26369,setGenerationResearchCommitment(1575),2429049.69,3520.67,2425529.02,8
Бот 1,56,1,115608,26755,"setOverhaulRequested(01M0DNJHF2NJS5WXKJXQF9PVV2, True)",2479255.91,3503.06,2475752.84,8
Бот 1,56,2,115608,26755,"sellToSystem(crude-steel, 2066.67)",2479255.91,3503.06,2475752.84,8
Бот 1,56,3,115608,26755,"sellToSystem(iron-ore, 4632.67)",2479255.91,3503.06,2475752.84,8
Бот 1,56,4,115608,26755,"sellToSystem(limestone, 738)",2479255.91,3503.06,2475752.84,8
Бот 1,56,5,115608,26755,"sellToSystem(scrap-metal, 1050)",2479255.91,3503.06,2475752.84,8
Бот 1,56,6,115608,26755,"sellToSystem(wire-rod, 450)",2479255.91,3503.06,2475752.84,8
Бот 1,56,7,115608,26755,"sellToSystem(coking-coal, 190.65)",2479255.91,3503.06,2475752.84,8
Бот 1,56,8,115608,26755,setGenerationResearchCommitment(1575),2479255.91,3503.06,2475752.84,8
Бот 1,57,1,112719,27010,"setOverhaulRequested(01M0DNKXH6AAYXGE9PTP45B4E4, True)",2526380.85,3485.55,2522895.31,8
Бот 1,57,2,112719,27010,"sellToSystem(crude-steel, 1737.88)",2526380.85,3485.55,2522895.31,8
Бот 1,57,3,112719,27010,"sellToSystem(coking-coal, 1906.5)",2526380.85,3485.55,2522895.31,8
Бот 1,57,4,112719,27010,"sellToSystem(iron-ore, 5211.33)",2526380.85,3485.55,2522895.31,8
Бот 1,57,5,112719,27010,"sellToSystem(limestone, 691.5)",2526380.85,3485.55,2522895.31,8
Бот 1,57,6,112719,27010,"sellToSystem(scrap-metal, 1050)",2526380.85,3485.55,2522895.31,8
Бот 1,57,7,112719,27010,"sellToSystem(wire-rod, 450)",2526380.85,3485.55,2522895.31,8
Бот 1,57,8,112719,27010,setGenerationResearchCommitment(1575),2526380.85,3485.55,2522895.31,8
Бот 1,58,1,109603,26640,"sellToSystem(crude-steel, 1994.48)",2576861.20,3468.12,2573393.08,8
Бот 1,58,2,109603,26640,"sellToSystem(iron-ore, 4657.52)",2576861.20,3468.12,2573393.08,8
Бот 1,58,3,109603,26640,"sellToSystem(coking-coal, 837)",2576861.20,3468.12,2573393.08,8
Бот 1,58,4,109603,26640,"sellToSystem(coke, 505.32)",2576861.20,3468.12,2573393.08,8
Бот 1,58,5,109603,26640,"sellToSystem(limestone, 422.66)",2576861.20,3468.12,2573393.08,8
Бот 1,58,6,109603,26640,"sellToSystem(scrap-metal, 450)",2576861.20,3468.12,2573393.08,8
Бот 1,58,7,109603,26640,"sellToSystem(wire-rod, 750)",2576861.20,3468.12,2573393.08,8
Бот 1,58,8,109603,26640,"sellToSystem(pig-iron, 63.87)",2576861.20,3468.12,2573393.08,8
Бот 1,59,1,115343,26794,"setOverhaulRequested(01M0DNR9Z6KSWWB97GNCYWGEM5, True)",2628097.87,3450.78,2624647.09,8
Бот 1,59,2,115343,26794,"sellToSystem(crude-steel, 1828.5)",2628097.87,3450.78,2624647.09,8
Бот 1,59,3,115343,26794,"sellToSystem(iron-ore, 5051.84)",2628097.87,3450.78,2624647.09,8
Бот 1,59,4,115343,26794,"sellToSystem(coking-coal, 837)",2628097.87,3450.78,2624647.09,8
Бот 1,59,5,115343,26794,"sellToSystem(coke, 653.19)",2628097.87,3450.78,2624647.09,8
Бот 1,59,6,115343,26794,"sellToSystem(limestone, 321.6)",2628097.87,3450.78,2624647.09,8
Бот 1,59,7,115343,26794,"sellToSystem(scrap-metal, 450)",2628097.87,3450.78,2624647.09,8
Бот 1,59,8,115343,26794,"sellToSystem(wire-rod, 750)",2628097.87,3450.78,2624647.09,8
Бот 1,60,1,98837,26778,"sellToSystem(crude-steel, 1590)",2677878.80,3433.52,2674445.27,8
Бот 1,60,2,98837,26778,"sellToSystem(coke, 810.6)",2677878.80,3433.52,2674445.27,8
Бот 1,60,3,98837,26778,"sellToSystem(coking-coal, 3255)",2677878.80,3433.52,2674445.27,8
Бот 1,60,4,98837,26778,"sellToSystem(iron-ore, 5471.6)",2677878.80,3433.52,2674445.27,8
Бот 1,60,5,98837,26778,"sellToSystem(limestone, 975.3)",2677878.80,3433.52,2674445.27,8
Бот 1,60,6,98837,26778,"sellToSystem(scrap-metal, 450)",2677878.80,3433.52,2674445.27,8
Бот 1,60,7,98837,26778,"sellToSystem(wire-rod, 750)",2677878.80,3433.52,2674445.27,8
Бот 1,60,8,98837,26778,setGenerationResearchCommitment(1575),2677878.80,3433.52,2674445.27,8
Бот 1,61,1,122358,27142,"setOverhaulRequested(01M0DNYFXVX8SCJ4CG4GX7XTHY, True)",2736953.24,3416.36,2733536.88,8
Бот 1,61,2,122358,27142,"sellToSystem(crude-steel, 1337.05)",2736953.24,3416.36,2733536.88,8
Бот 1,61,3,122358,27142,"sellToSystem(coke, 2217.55)",2736953.24,3416.36,2733536.88,8
Бот 1,61,4,122358,27142,"sellToSystem(coking-coal, 1395)",2736953.24,3416.36,2733536.88,8
Бот 1,61,5,122358,27142,"sellToSystem(iron-ore, 5916.8)",2736953.24,3416.36,2733536.88,8
Бот 1,61,6,122358,27142,"sellToSystem(limestone, 1058.78)",2736953.24,3416.36,2733536.88,8
Бот 1,61,7,122358,27142,"sellToSystem(scrap-metal, 450)",2736953.24,3416.36,2733536.88,8
Бот 1,61,8,122358,27142,"sellToSystem(wire-rod, 750)",2736953.24,3416.36,2733536.88,8
Бот 1,62,1,111769,26906,"sellToSystem(crude-steel, 1584.4)",2792823.57,3399.28,2789424.29,8
Бот 1,62,2,111769,26906,"sellToSystem(iron-ore, 4454)",2792823.57,3399.28,2789424.29,8
Бот 1,62,3,111769,26906,"sellToSystem(coke, 1669)",2792823.57,3399.28,2789424.29,8
Бот 1,62,4,111769,26906,"sellToSystem(coking-coal, 1395)",2792823.57,3399.28,2789424.29,8
Бот 1,62,5,111769,26906,"sellToSystem(limestone, 784.5)",2792823.57,3399.28,2789424.29,8
Бот 1,62,6,111769,26906,"sellToSystem(pig-iron, 642.16)",2792823.57,3399.28,2789424.29,8
Бот 1,62,7,111769,26906,"sellToSystem(scrap-metal, 450)",2792823.57,3399.28,2789424.29,8
Бот 1,62,8,111769,26906,"sellToSystem(wire-rod, 750)",2792823.57,3399.28,2789424.29,8
Бот 1,63,1,92842,26790,"sellToSystem(crude-steel, 1458.58)",2853414.32,3382.28,2850032.04,8
Бот 1,63,2,92842,26790,"sellToSystem(iron-ore, 4454)",2853414.32,3382.28,2850032.04,8
Бот 1,63,3,92842,26790,"sellToSystem(coke, 1669)",2853414.32,3382.28,2850032.04,8
Бот 1,63,4,92842,26790,"sellToSystem(coking-coal, 1395)",2853414.32,3382.28,2850032.04,8
Бот 1,63,5,92842,26790,"sellToSystem(limestone, 1784.5)",2853414.32,3382.28,2850032.04,8
Бот 1,63,6,92842,26790,"sellToSystem(pig-iron, 780.56)",2853414.32,3382.28,2850032.04,8
Бот 1,63,7,92842,26790,"sellToSystem(scrap-metal, 450)",2853414.32,3382.28,2850032.04,8
Бот 1,63,8,92842,26790,"sellToSystem(wire-rod, 750)",2853414.32,3382.28,2850032.04,8
Бот 1,64,1,110108,26791,"sellToSystem(crude-steel, 1323.44)",2916648.27,3365.37,2913282.90,8
Бот 1,64,2,110108,26791,"sellToSystem(pig-iron, 929.22)",2916648.27,3365.37,2913282.90,8
Бот 1,64,3,110108,26791,"sellToSystem(iron-ore, 4338.22)",2916648.27,3365.37,2913282.90,8
Бот 1,64,4,110108,26791,"sellToSystem(coke, 1669)",2916648.27,3365.37,2913282.90,8
Бот 1,64,5,110108,26791,"sellToSystem(coking-coal, 1395)",2916648.27,3365.37,2913282.90,8
Бот 1,64,6,110108,26791,"sellToSystem(limestone, 1784.5)",2916648.27,3365.37,2913282.90,8
Бот 1,64,7,110108,26791,"sellToSystem(scrap-metal, 422.7)",2916648.27,3365.37,2913282.90,8
Бот 1,64,8,110108,26791,"sellToSystem(wire-rod, 750)",2916648.27,3365.37,2913282.90,8
Бот 1,65,1,113147,26711,"sellToSystem(crude-steel, 1178.98)",2978820.94,3348.54,2975472.40,8
Бот 1,65,2,113147,26711,"sellToSystem(pig-iron, 2678.12)",2978820.94,3348.54,2975472.40,8
Бот 1,65,3,113147,26711,"sellToSystem(iron-ore, 1645.36)",2978820.94,3348.54,2975472.40,8
Бот 1,65,4,113147,26711,"sellToSystem(limestone, 1307.5)",2978820.94,3348.54,2975472.40,8
Бот 1,65,5,113147,26711,"sellToSystem(coking-coal, 1395)",2978820.94,3348.54,2975472.40,8
Бот 1,65,6,113147,26711,"sellToSystem(coke, 715)",2978820.94,3348.54,2975472.40,8
Бот 1,65,7,113147,26711,"sellToSystem(scrap-metal, 387.6)",2978820.94,3348.54,2975472.40,8
Бот 1,65,8,113147,26711,"sellToSystem(wire-rod, 750)",2978820.94,3348.54,2975472.40,8
Бот 1,66,1,104623,26928,"sellToSystem(crude-steel, 1025.2)",3033239.47,3331.80,3029907.67,8
Бот 1,66,2,104623,26928,"sellToSystem(pig-iron, 2847.28)",3033239.47,3331.80,3029907.67,8
Бот 1,66,3,104623,26928,"sellToSystem(iron-ore, 1463.42)",3033239.47,3331.80,3029907.67,8
Бот 1,66,4,104623,26928,"sellToSystem(limestone, 1307.5)",3033239.47,3331.80,3029907.67,8
Бот 1,66,5,104623,26928,"sellToSystem(coking-coal, 1395)",3033239.47,3331.80,3029907.67,8
Бот 1,66,6,104623,26928,"sellToSystem(coke, 715)",3033239.47,3331.80,3029907.67,8
Бот 1,66,7,104623,26928,"sellToSystem(scrap-metal, 344.7)",3033239.47,3331.80,3029907.67,8
Бот 1,66,8,104623,26928,"sellToSystem(wire-rod, 750)",3033239.47,3331.80,3029907.67,8
Бот 1,67,1,119568,27064,"setOverhaulRequested(01M0DPDMWJNWF8QJK360REZKHP, True)",3086095.48,3315.14,3082780.34,8
Бот 1,67,2,119568,27064,"sellToSystem(crude-steel, 862.1)",3086095.48,3315.14,3082780.34,8
Бот 1,67,3,119568,27064,"sellToSystem(pig-iron, 3026.69)",3086095.48,3315.14,3082780.34,8
Бот 1,67,4,119568,27064,"sellToSystem(iron-ore, 1248.4)",3086095.48,3315.14,3082780.34,8
Бот 1,67,5,119568,27064,"sellToSystem(limestone, 1307.5)",3086095.48,3315.14,3082780.34,8
Бот 1,67,6,119568,27064,"sellToSystem(coking-coal, 1395)",3086095.48,3315.14,3082780.34,8
Бот 1,67,7,119568,27064,"sellToSystem(coke, 715)",3086095.48,3315.14,3082780.34,8
Бот 1,67,8,119568,27064,"sellToSystem(wire-rod, 739.5)",3086095.48,3315.14,3082780.34,8
Бот 1,68,1,113305,26919,"sellToSystem(crude-steel, 1398)",3135332.20,3298.56,3132033.63,8
Бот 1,68,2,113305,26919,"sellToSystem(pig-iron, 2437.2)",3135332.20,3298.56,3132033.63,8
Бот 1,68,3,113305,26919,"sellToSystem(iron-ore, 1000.3)",3135332.20,3298.56,3132033.63,8
Бот 1,68,4,113305,26919,"sellToSystem(limestone, 1307.5)",3135332.20,3298.56,3132033.63,8
Бот 1,68,5,113305,26919,"sellToSystem(coking-coal, 1395)",3135332.20,3298.56,3132033.63,8
Бот 1,68,6,113305,26919,"sellToSystem(coke, 715)",3135332.20,3298.56,3132033.63,8
Бот 1,68,7,113305,26919,"sellToSystem(scrap-metal, 598.5)",3135332.20,3298.56,3132033.63,8
Бот 1,68,8,113305,26919,"sellToSystem(wire-rod, 726)",3135332.20,3298.56,3132033.63,8
Бот 1,69,1,112581,26932,"sellToSystem(crude-steel, 1398)",3189355.76,3282.07,3186073.69,8
Бот 1,69,2,112581,26932,"sellToSystem(pig-iron, 2437.2)",3189355.76,3282.07,3186073.69,8
Бот 1,69,3,112581,26932,"sellToSystem(iron-ore, 719.12)",3189355.76,3282.07,3186073.69,8
Бот 1,69,4,112581,26932,"sellToSystem(limestone, 1307.5)",3189355.76,3282.07,3186073.69,8
Бот 1,69,5,112581,26932,"sellToSystem(coking-coal, 1310.37)",3189355.76,3282.07,3186073.69,8
Бот 1,69,6,112581,26932,"sellToSystem(coke, 715)",3189355.76,3282.07,3186073.69,8
Бот 1,69,7,112581,26932,"sellToSystem(scrap-metal, 250.2)",3189355.76,3282.07,3186073.69,8
Бот 1,69,8,112581,26932,"sellToSystem(wire-rod, 709.5)",3189355.76,3282.07,3186073.69,8
Бот 1,70,1,116704,26911,"sellToSystem(crude-steel, 1398)",3240923.46,3265.66,3237657.80,8
Бот 1,70,2,116704,26911,"sellToSystem(pig-iron, 2437.2)",3240923.46,3265.66,3237657.80,8
Бот 1,70,3,116704,26911,"sellToSystem(iron-ore, 404.86)",3240923.46,3265.66,3237657.80,8
Бот 1,70,4,116704,26911,"sellToSystem(limestone, 1307.5)",3240923.46,3265.66,3237657.80,8
Бот 1,70,5,116704,26911,"sellToSystem(coking-coal, 1266.66)",3240923.46,3265.66,3237657.80,8
Бот 1,70,6,116704,26911,"sellToSystem(coke, 671.6)",3240923.46,3265.66,3237657.80,8
Бот 1,70,7,116704,26911,"sellToSystem(scrap-metal, 215.1)",3240923.46,3265.66,3237657.80,8
Бот 1,70,8,116704,26911,"sellToSystem(wire-rod, 690)",3240923.46,3265.66,3237657.80,8
Бот 1,71,1,126163,27091,"sellToSystem(crude-steel, 2330)",3290780.19,3249.33,3287530.86,8
Бот 1,71,2,126163,27091,"sellToSystem(pig-iron, 1412)",3290780.19,3249.33,3287530.86,8
